15600,2U
15600,5U
16000,2
16000,5+
16800,6-
16400,1
16800,2
17000,5
17200,4
17400,2+
17800,1-
17400,5+
17800,4-
18000,2
18200,1+
18600,1R
18200,5+
18800,5L
19000,1+
19400,1-
19000,4+
19400,4-
19600,2+
20000,2U
19800,5+
20200,5U
20400,2
20600,1+
21000,2-
20600,5+
21000,6-
21200,1+
22000,1-
21200,6R
21600,5R
22000,4R
22400,1U
22400,4+
23200,4R
22800,1
23200,1L
23400,5
23600,2
23800,1R
23800,6L
24200,2L
24200,5R
24400,1
24400,4
24600,2+
25000,3-
24600,5+
25000,6-
25200,3U
25400,5+
26400,5-
25600,2U
26000,1U
26400,2U
26600,4
26800,3
27000,4+
28400,6-
27200,2
27600,1
28000,2
28400,3
28800,6+
29200,(4.9)-
29200,2
29400,2+
29800,1-
29800,4
30200,2+
30600,2-
30200,5U
30600,5
30800,3
31000,4
31200,2
31200,5
31400,4
31600,3
31600,6
31800,2
32000,2+
32400,2-
32000,6+
32400,6-
32600,1+
33000,1-
32600,5+
33000,5-
33400,2L
33400,5+
33800,5-
33800,3
34000,4
34200,5
34400,6+
34800,6-
34800,2
35200,2+
35600,2-
35200,6+
35600,6-
35800,1+
36200,1-
35800,5+
36200,5-
36600,2+
37000,2L
36600,5+
37000,5R
37200,6
37400,1
37600,2+
38000,2-
38000,5
38200,3
38200,6
38400,1+
38800,1-
38800,4
39000,2+
39400,2-
39400,5
39600,3
39800,6+
40200,6-
40200,3
40400,4
40600,5
40800,1
40800,6
41000,2
41000,5
41200,3
41200,4
41400,2L
41600,5R
42800,4+
43200,6-
43200,3
43400,2
43600,5+
44000,5-
44000,2+
44400,2-
44400,4
44800,5+
45200,5-
45200,2
45600,5U
46000,1
46000,4
46400,1R
46400,4+
47200,6-
46800,2
47200,3R
47600,3
47600,6
47800,3+
48000,3R
48200,6L
48400,2R
48600,5L
48800,1R
49000,4L
49200,1R
49600,4
49800,3
50000,2+
50400,2-
50400,5+
50800,5-
50800,1
51200,3
51200,5+
51600,5-
51600,2+
52000,2-
52000,6+
52400,6-
52400,3
52600,2
52600,5
52800,1+
53400,1R
52800,4+
53400,4R
53600,2
53600,5
54000,2R
54000,5R
54400,2+
54700,2-
54700,5+
55000,5-
55000,2
55200,1
55200,4
55600,2L
55600,5R
56000,4
56200,2
56400,5+
56800,5-
56800,2+
57200,2-
57200,4
57600,2+
58000,2-
57600,6
58000,5+
58400,5-
58400,1+
58800,1-
58800,4
59000,2
59000,5
59200,3+
59800,1-
59200,6+
59800,4-
60000,2
60000,5
60600,4+
60800,4L
61000,1R
61200,5L
61400,2R
61600,6L
61800,3R
62000,6L
62400,3
62600,5
62800,2+
63200,2-
63200,5+
63600,5-
63600,1
64000,2+
64400,2-
64000,5
64400,4+
64800,4-
64800,1+
65200,1-
65200,5
65400,2
65400,6
65600,3+
66200,1-
65600,6+
66200,6-
66400,2
66400,5
66600,4
66800,3
67000,2+
67600,2-
67600,5+
68000,5-
67800,1
68000,2+
68200,2-
68200,6+
68400,6-
68400,1+
68600,1R
69600,3
69800,4
70000,5+
70200,5L
70600,2+
71000,2-
70600,4+
71200,6-
71200,2U
71500,1+
71800,1-
72000,2R
72600,4+
72800,4-
72800,2+
73200,2-
73200,5
73400,1+
74200,1L
75200,1!
81200,3+
81400,3-
81400,5+
