14666,3+
14833,5
15000,4
15166,5
15333,6
15500,5
15833,5
16000,4
16166,5
16333,6
16500,5
16500,1-
16833,5+
17000,5-
17000,2
17083,5
17166,2
17250,5+
17333,2+
17666,1-
17666,6-
18000,1+
18166,4+
18333,2-
18500,5-
18500,2+
18833,1-
18833,6
19000,2+
19166,5
19166,2-
19250,2
19333,6+
19500,6-
19500,3
19666,2
19666,5
20000,1+
20333,5
20333,2-
20666,6+
20833,3+
21000,5-
21166,2-
21166,5+
21500,6-
21500,1
21666,5+
21833,2
21833,5-
21916,5
22000,1+
22166,1-
22166,4
22250,1
22333,5
22416,2
22500,6
22583,3
22666,6+
23000,5-
23000,2
23333,1+
23500,4+
23666,2-
23833,5-
23833,2+
24166,6
24166,1-
24333,2+
24500,2-
24500,5
24583,2
24666,6+
24833,6-
24833,3
25000,5
25000,2
25333,1+
25666,5
25666,2-
26000,6+
26166,3+
26333,5-
26500,2-
26500,5+
26833,6-
26833,1
27000,1
27166,4+
27500,2
27666,1
27833,6-
27833,1
29333,1
29333,4
29666,3
30000,2
30166,4
30333,1
30500,1R
30500,5L
31000,2
31000,6
31333,3
31333,5
31666,4
32000,2+
32000,5+
32333,1=
32333,4=
32666,5-
32666,2-
32833,5
33000,2
33166,4+
34000,6U
34666,3
34666,6
35000,4
35333,5
35500,2
35666,6
35833,2U
35833,6
36333,1
36333,5
36666,2
36666,4
37000,3U
37666,1
37833,4
38000,2
38166,5
38333,3+
38500,6+
39333,3U
39333,6U
40000,6
40000,3
40333,5
40500,2
40666,5
40833,1
41000,5
41166,1U
41500,2
41666,4+
41916,4-
42000,3
42166,5
42333,2
42333,6
42666,2+
43000,1-
43000,5
43166,5+
43500,6-
43500,2
43666,1
44000,5+
44000,2+
44333,2-
44333,5-
44500,1
44583,4
44666,2
44833,4
45000,3
45166,2
45250,4
45333,1
45666,2
45666,5
46000,3+
46166,5+
46333,3-
46500,5-
46500,2+
46833,2-
46833,6
47166,5+
47166,2+
47500,5-
47500,2-
47666,3
47833,4
47916,2
48000,5
48333,6+
48500,3
48666,5-
48666,3+
48833,5
49000,2-
49000,5
49166,1+
49500,5
49500,1-
49666,4
49833,2U
50166,5
50250,3
50333,4
50666,2+
50666,6+
51000,2-
51000,6-
51166,5
51333,3
51666,2U
51833,5+
52166,2
52166,5-
52333,1
52333,4
52666,1+
53000,1-
53000,4U
53166,2
53333,3+
53333,6+
53666,5-
53666,2-
54000,2+
54000,5+
54333,3-
54333,6-
54500,1+
54666,4+
55000,4-
55333,6+
55500,1-
55500,6-
55666,1+
56000,6+
56666,3-
56666,4-
57000,2
57000,5
57333,2+
57333,5+
57666,6-
57666,1-
57833,1
57833,6
58666,1!
64000,2+
64000,5+
64333,2-
64333,5-
64583,3
64666,5
64833,2
65000,5
65166,3
65333,2+
65333,5+
65666,1-
65666,6-
65833,6+
65833,1+
66166,2-
66166,5-
66333,5+
66666,5=
66666,2+
67000,6-
67000,1-
67250,4
67333,2
67500,5
67666,2
67833,4
68000,1L
68000,6+
68333,2+
68500,2U
68833,3+
69000,6R
69000,3-
69333,4+
69500,4-
69500,2+
69833,2U
70333,3+
70666,2-
70666,5
70833,2+
71166,1-
71166,4
71333,2
71500,5
71666,1R
71666,6L
72000,5+
72166,3+
72333,5-
72500,3-
72500,6+
72666,2
72666,6-
72833,5
72916,2
73000,4
73166,2U
73500,3
73500,6
73666,1
73666,4
73833,5+
74000,5-
74000,2
74166,5
74250,3
74333,5L
74666,5R
75000,2
75000,5
75250,3
75333,5
75500,2
75666,5
75833,3
76000,1+
76000,4+
76333,3-
76333,6-
76500,3+
76500,6+
76833,4-
76833,1-
77000,3+
77000,6+
77333,1U
77333,4U
77666,2
77666,5
77916,4
78000,2
78166,5
78333,2
78500,4
78666,2+
78666,5+
79000,1-
79000,6-
79166,1+
79166,6+
79500,2-
79500,5-
79666,6
79666,1
80000,1R
80166,2L
80500,1+
81000,3=
81000,6+
81333,2U
81333,5-
81500,5+
81833,1R
81833,4-
82000,4+
82333,5-
82333,2
82666,1+
83000,2-
83000,5
83166,2+
83500,6
83500,3-
83666,5
83833,4
84000,5+
84333,5-
84333,2
84416,5
84500,2
84583,5
84666,2
84750,6
84833,1
84916,6
85000,1
85083,6+
85166,1+
86333,4-
86333,3-
86666,3+
86833,6
87000,6
87000,2-
87166,4+
87333,1
87500,5-
87500,1
87666,2
87750,5
87833,2
87916,5
88000,2+
88333,6
88333,1-
88416,1
88500,5
88583,2
88666,4
88750,3
88833,5
88916,2
89333,6L
89333,1R
90500,2U
90833,4
91000,2
91000,6
91333,3
91500,1
91500,5
91833,4
91833,2
92000,2
92083,4
92166,1
92250,5
92333,2
92416,4
92500,1
92583,5
92666,2
92833,2
92833,4
93000,5
93000,1
93333,3L
93333,6L
93500,2L
93500,5L
