5904,1
5904,2
6382,1R
6382,2+
6702,2-
6861,1+
7180,1-
7180,2+
7500,2-
7500,1+
7978,1-
7978,2
8297,2+
8617,2-
8617,1+
8936,1-
8936,2+
9255,2-
9255,1
9414,1+
9734,1-
9734,2
10053,1
10053,2+
10531,2-
10531,1+
10851,1-
10851,2+
11170,2-
11170,1
11489,1+
11808,1-
11489,2U
11968,2
12127,1
12287,2
12446,1
12606,2+
13085,2-
13085,1+
13404,1-
13563,2
13723,1
13882,2
14042,1+
14521,1-
14521,2
14680,2+
15159,2-
15159,1
15319,1+
15797,1-
15319,2+
15797,2-
15957,1+
16595,1R
15957,2+
16595,2-
16914,1R
17234,1R
17553,1R
17872,1R
18191,1R
18510,1R
18829,1R
19148,2L
19468,2L
19787,2L
20106,2L
20425,2L
20744,2L
21063,2L
21382,2L
21702,1R
22021,1R
22340,1R
22659,1R
22978,2L
23297,2L
23617,2L
23776,1
23936,2L
24095,1+
25372,1L
24255,2+
25372,2R
26808,1+
27127,1-
27127,2
27287,2+
27606,2-
27606,1
27925,1+
28244,1-
28404,2
28563,1
28882,1+
29202,1-
29042,2
29361,2+
29680,2-
29680,1
29840,1+
30159,1-
30159,2
30478,1+
30957,(1.5)=
31117,1-
31595,1
31755,2+
32074,2-
32234,1
32393,2
32553,1+
32872,1-
33031,2+
33351,2-
33510,1
33670,2
33989,1+
34308,1-
34148,2
34468,2+
34787,2-
34946,1
35106,2+
35425,2-
35585,1
35744,2
35904,1+
36223,1-
36223,2+
36542,2-
36542,1
36702,1
37021,1U
37500,1U
37819,2+
39414,2-
37978,1
38138,1+
39414,1-
39574,1U
40053,1U
40372,2+
41489,2-
40531,1
40691,1+
41489,1-
41728,1
41728,2
41968,1
41968,2R
42606,2+
44361,1D-
44680,1L
45000,1
45000,2
45159,2R
45478,1
45638,2
45797,1+
47074,1-
46117,2
46276,2+
47074,2-
47393,2
47553,1
47872,1U
47872,2
48510,1
48510,2+
48829,2-
48829,1
48989,1
49308,1
49468,2
49627,1+
50106,1-
50106,2
50265,2
50585,1
50744,2
50904,1+
51223,1-
51382,2
51542,1
51702,2+
52021,2-
52180,1L
52500,2
52659,1
52819,2
53138,2
53297,1
53457,2+
53936,2-
53936,1
54095,2
54255,1+
54494,1-
54494,2+
54734,2-
54893,1+
55212,1-
55212,2
55372,2+
55691,2-
55691,1
56010,1
56010,2
56329,1+
57765,1-
56489,2+
57765,2-
58085,2U
58404,1U
58723,1
58723,2+
59042,2-
59042,1
59202,1
59521,1
59680,2
59840,1+
60319,1-
60319,2
60478,2
60797,1
60957,2
61117,1+
61595,1-
61595,2
61755,1
61914,2+
62154,2-
62154,1+
62393,1-
62553,1U
62553,2U
63191,1
63510,2
63829,1+
64228,(1.3)=
64627,1-
63829,2+
64228,(1.7)=
64627,2-
64946,2
65106,1
65265,2
65425,1U
66063,1
66063,2
66223,1+
68297,1-
66382,2
66861,2
67340,2
67659,2+
68297,2-
68936,1!
74042,1+
74361,1-
74042,2U
74521,2
74680,1
74840,2
75000,1
75159,2+
75638,2-
75638,1+
75957,1-
76117,2
76276,1
76436,2
76595,1+
77074,1-
77074,2
77234,2+
77712,2-
77712,1
77872,1+
78351,1-
77872,2+
78351,2-
78510,2+
78829,2-
78829,1+
79148,1U
80425,1U
81702,2U
82978,2U
83776,1
83856,2
83936,1
84255,1
84255,2
84574,1
84734,2
84893,1
85053,2
85212,1
85372,2
85531,1
85691,2
85851,1
86010,2
86170,1
86329,2
86489,1
86648,1
86648,2
86968,1+
88404,1-
87127,2+
88404,2-
88723,2U
89042,1U
89361,1
89361,2+
89680,2-
89680,1
89840,1
90159,1
90319,2
90478,1+
90957,1-
90957,2
91117,2
91436,1
91595,2
91755,1+
92234,1-
92234,2
92393,1
92553,2+
92792,2-
92792,1+
93031,1-
93191,1U
93191,2U
93829,1
94148,2
94468,1+
94867,(1.3)=
95265,1-
94468,2+
94867,(1.7)=
95265,2-
95585,2
95744,1
95904,2
96063,1U
96702,1
96702,2
96861,1+
99255,1-
97021,2
97500,2
97978,2
98297,2+
99255,2-
99574,1R
99574,2+
99893,2-
100053,1+
100372,1-
100372,2+
100691,2-
100691,1+
101170,1-
101170,2
101489,2+
101808,2-
101808,1+
102127,1-
102127,2+
102446,2-
102446,1
102606,1+
102925,1-
102925,2
103244,1
103244,2+
103723,2-
103723,1+
104042,1-
104042,2+
104361,2-
104361,1
104680,1U
104680,2+
105159,2-
105319,1
105478,2
105638,1
105797,2+
106276,2-
106276,1+
106595,1-
106755,2
106914,1
107074,2
107234,1+
107712,1-
107712,2
107872,2+
108351,2-
108351,1
108510,1+
108989,1-
108510,2+
108989,2-
109148,1+
109787,1L
109148,2+
109787,2R
110265,2+
112978,1D=
114175,1DR
