0:00:04.22,2+1+
0:00:04.61,2R1L
0:00:05.17,2
0:00:05.35,1
0:00:05.54,2
0:00:05.74,1+
0:00:06.02,2+
0:00:06.30,1-2-
0:00:06.50,2+
0:00:06.79,1+
0:00:07.09,2-1-
0:00:07.29,1+
0:00:07.65,2S-
0:00:08.03,1R
0:00:08.23,2R
0:00:08.60,2+
0:00:08.99,1D-
0:00:09.17,2
0:00:09.37,1
0:00:09.74,2+1+
0:00:10.22,2L1R
0:00:10.69,2+1+
0:00:13.35,2U1-
0:00:14.10,1R
0:00:14.39,2+
0:00:14.67,2-1
0:00:14.85,1
0:00:15.62,2
0:00:15.90,1+
0:00:16.19,21-
0:00:16.39,2+
0:00:17.14,1D-
0:00:17.53,12
0:00:17.71,2+1+
0:00:18.65,2-1-
0:00:19.42,21
0:00:20.00,2U
0:00:20.17,1U
0:00:20.43,2+
0:00:20.73,2-1
0:00:20.92,1
0:00:21.30,2
0:00:21.49,1+
0:00:22.05,2+1-
0:00:22.25,1+
0:00:23.20,1-2-
0:00:23.78,2
0:00:23.97,1+
0:00:24.71,1U
0:00:24.99,2U
0:00:25.28,1U
0:00:25.84,21
0:00:26.03,2+
0:00:26.22,1+
0:00:26.50,2-1-
0:00:26.79,2
0:00:26.98,1+
0:00:27.36,21-
0:00:27.75,1+
0:00:28.04,2+1-
0:00:28.32,2-1
0:00:28.54,1+
0:00:28.90,2
0:00:29.27,2
0:00:29.64,21-
0:00:29.83,1
0:00:30.02,2+
0:00:30.40,1D-
0:00:30.77,2S+
0:00:31.15,1-
0:00:31.53,1R
0:00:31.92,2
0:00:32.10,1
0:00:32.31,2+
0:00:32.59,2-1+
0:00:32.89,21-
0:00:33.08,1+
0:00:33.36,2+1-
0:00:33.64,2-1
0:00:33.84,2U1U
0:00:34.22,21
0:00:34.60,2+
0:00:34.89,2-1+
0:00:35.17,21-
0:00:35.37,2L1R
0:00:35.75,1R2L
0:00:36.13,2+1+
0:00:36.89,1-2-
0:00:37.29,2
0:00:37.47,1
0:00:37.65,2+
0:00:38.40,1D-
0:00:38.60,1R
0:00:38.98,2
0:00:39.17,2+
0:00:39.45,2-1+
0:00:39.74,21-
0:00:39.93,2R
0:00:40.30,1
0:00:40.69,1+
0:00:41.45,2S-
0:00:41.64,2L
0:00:42.02,21
0:00:42.21,1+
0:00:42.59,21-
0:00:42.79,21
0:00:43.16,21
0:00:43.55,1U
0:00:43.92,2
0:00:44.12,2
0:00:44.30,21+
0:00:44.69,21-
0:00:44.87,2
0:00:45.07,1+2
0:00:45.44,21-
0:00:45.62,2
0:00:45.80,2+
0:00:45.99,1+
0:00:46.37,2-1-
0:00:46.94,2
0:00:47.13,1
0:00:47.33,2
0:00:47.52,1+
0:00:47.79,2L1R
0:00:48.44,1
0:00:48.63,2
0:00:48.83,1
0:00:49.01,2+
0:00:49.30,1L2R
0:00:49.96,1
0:00:50.16,2
0:00:50.35,1
0:00:50.53,2+
0:00:50.81,2-1+
0:00:51.10,21-
0:00:51.30,2+1+
0:00:52.45,1R2L
0:00:52.83,12
0:00:53.02,21
0:00:53.98,1U
0:00:54.35,2+
0:00:54.63,12-
0:00:54.92,21
0:00:55.10,21
0:00:55.29,2
0:00:55.48,1
0:00:55.87,1+
0:00:56.17,21-
0:00:56.45,21
0:00:56.62,21
0:00:56.82,2
0:00:57.00,1
0:00:57.38,2+
0:00:57.66,2-1+
0:00:57.93,21-
0:00:58.13,1+
0:00:58.42,1-2+
0:00:58.71,2-1
0:00:58.89,2+1+
0:00:59.28,2-1-
0:00:59.47,21
0:00:59.65,2+1+
0:01:00.42,1-2-
0:01:00.61,1
0:01:00.79,2
0:01:00.99,1
0:01:01.19,2+
0:01:01.57,2-1
0:01:01.75,1+
0:01:02.34,1U
0:01:02.72,2+
0:01:03.00,2-1+
0:01:03.29,21-
0:01:03.46,1+2+
0:01:03.84,2-1-
0:01:04.24,2L
0:01:04.43,1L
0:01:04.63,2U
0:01:04.82,1U
0:01:05.21,2
0:01:05.38,1+
0:01:05.58,2+
0:01:06.14,2R1R
0:01:06.52,2+1+
0:01:06.80,2-1-
0:01:07.09,21
0:01:07.28,21
0:01:07.46,2
0:01:07.64,1
0:01:08.02,2+1+
0:01:08.30,2-1-
0:01:08.59,21
0:01:08.79,21
0:01:08.98,1
0:01:09.18,2
0:01:09.53,2+
0:01:09.82,2-1+
0:01:10.09,21-
0:01:10.29,1+
0:01:10.59,2+1-
0:01:10.87,12-
0:01:11.06,21
0:01:11.34,2+1+
0:01:11.63,2-1-
0:01:11.82,1+2+
0:01:12.58,2-1-
0:01:12.77,1
0:01:12.95,2
0:01:13.15,1
0:01:13.34,2+
0:01:13.72,1D-
0:01:13.90,1+
0:01:14.48,2S-
0:01:14.85,21
0:01:15.14,21
0:01:15.42,1
0:01:15.60,21+
0:01:15.97,1-
0:01:16.17,1
0:01:16.35,21+
0:01:16.74,1-
0:01:16.93,2
0:01:17.12,2+1
0:01:17.50,2-
0:01:17.68,2
0:01:17.88,2+1
0:01:18.27,2-
0:01:18.44,1+
0:01:19.97,2S-
0:01:20.34,12
0:01:20.53,12
0:01:21.30,21
0:01:21.49,1+2+
0:01:21.86,2-1-
0:01:22.06,2+
0:01:24.72,1D-
0:01:25.29,2
0:01:25.49,1R
0:01:26.24,1
0:01:26.53,21
0:01:26.82,1
0:01:27.02,21
0:01:27.77,21
0:01:28.35,1
0:01:28.54,2L
0:01:29.29,2
0:01:29.58,12
0:01:29.87,2
0:01:30.05,21
0:01:30.82,21
0:01:31.39,2
0:01:31.57,1R
0:01:32.33,1
0:01:32.61,21
0:01:32.89,1
0:01:33.09,21
0:01:33.84,21
0:01:34.22,1
0:01:34.60,21
0:01:34.97,2
0:01:35.37,2+1+
0:01:36.32,2R1R
0:01:36.87,0!
0:01:42.94,2
0:01:43.13,1
0:01:43.32,2
0:01:43.50,1
0:01:43.70,2+
0:01:44.09,1D-
0:01:44.27,1+
0:01:44.84,2S-
0:01:45.22,21
0:01:45.50,21
0:01:45.79,1
0:01:45.98,1+2
0:01:46.35,1-
0:01:46.55,1
0:01:46.73,21+
0:01:47.12,1-
0:01:47.31,2
0:01:47.50,2+1
0:01:47.89,2-
0:01:48.09,2
0:01:48.27,2+1
0:01:48.63,2-
0:01:48.84,1+
0:01:50.35,2S-
0:01:50.73,21
0:01:50.92,12
0:01:51.69,21
0:01:51.89,2+1+
0:01:52.29,2-1-
0:01:52.44,2+
0:01:53.81,1DU
0:01:54.57,1
0:01:54.75,2
0:01:54.94,1+
0:01:55.14,2+
0:01:56.26,1-
0:01:56.44,2-1+
0:01:56.63,2+
0:01:57.39,2L1R
0:01:58.15,2+1+
0:01:58.44,2-1-
0:01:58.72,21
0:01:58.92,12
0:01:59.11,2
0:01:59.29,1
