00:04.689,12
00:05.101,1+2+
00:05.923,1-2-
00:06.333,2L
00:07.155,2L
00:07.789,1+
00:08.200,1-2
00:08.404,1U
00:08.611,2
00:08.815,2
00:09.021,1
00:09.228,2U
00:09.433,1
00:09.638,12
00:09.844,2
00:10.049,1
00:10.255,1+
00:10.665,1-2
00:10.871,1
00:11.283,12
00:11.693,1+2
00:12.104,2
00:12.516,1-2
00:12.720,1
00:12.926,2
00:13.132,1
00:13.337,2
00:13.543,2
00:13.748,1
00:13.954,1
00:14.159,2
00:14.365,2+
00:14.776,12-
00:14.983,2R
00:15.187,1
00:15.393,2
00:15.599,1
00:15.803,2R
00:16.009,1
00:16.215,12
00:16.420,2
00:16.626,1
00:16.831,2
00:17.037,1U2U
00:17.447,1U2U
00:17.858,12
00:18.269,1
00:18.474,2
00:18.679,1+
00:18.974,1-2
00:19.275,2+
00:19.673,12-
00:19.880,2
00:20.085,1
00:20.290,12
00:20.702,1R2L
00:21.113,1+
00:21.520,1-2
00:21.934,1+
00:22.347,1-2
00:22.756,1
00:22.963,2
00:23.168,1
00:23.373,2
00:23.579,1+
00:23.990,21-
00:24.407,2+
00:24.829,12-
00:25.255,2+
00:25.664,12-
00:26.078,2
00:26.282,1
00:26.489,2
00:26.695,1
00:26.900,2+
00:27.311,12-
00:27.721,1L2R
00:30.392,1
00:30.496,2
00:30.598,1
00:32.653,12
00:32.859,2
00:33.065,12
00:33.270,1
00:33.475,12
00:33.887,1U
00:34.297,12
00:36.969,2
00:37.071,1
00:37.175,2
00:39.231,12
00:39.436,1
00:39.641,12
00:39.847,2
00:40.052,12
00:40.464,1U2U
00:40.874,1+
00:41.283,1-2
00:41.695,1+
00:42.107,1-2
00:42.516,1
00:42.702,2
00:42.904,1
00:43.099,2
00:43.305,1+
00:43.712,1-2
00:44.129,2+
00:44.539,12-
00:44.950,2+
00:45.359,12-
00:45.771,2
00:45.979,1
00:46.183,2
00:46.387,1
00:46.594,2+
00:47.005,12-
00:47.415,12
00:50.087,1
00:50.190,2
00:50.293,1
00:52.365,12
00:52.569,2
00:52.776,12
00:52.982,1
00:53.191,12
00:53.599,1U
00:54.008,12
00:56.681,2
00:56.784,1
00:56.884,2
00:58.941,12
00:59.147,1
00:59.352,12
00:59.557,2
00:59.763,12
01:00.174,1L2R
01:00.584,1+
01:00.996,1-2
01:01.405,1+
01:01.818,1-2
01:02.228,1
01:02.433,2
01:02.639,1
01:02.845,2
01:03.050,1+
01:03.461,1-2
01:03.872,2+
01:04.282,12-
01:04.695,2+
01:05.105,12-
01:05.516,2
01:05.721,1
01:05.927,2
01:06.133,1
01:06.338,2+
01:06.750,12-
01:07.161,1U2
01:09.832,1
01:09.935,2
01:10.037,1
01:12.077,12
01:12.282,2
01:12.488,12
01:12.692,1
01:12.894,12
01:13.310,1R2L
01:16.394,2
01:16.494,1
01:16.597,2
01:18.672,12
01:18.889,1
01:19.094,12
01:19.301,2
01:19.507,12
01:19.918,1U
01:20.317,1+
01:20.719,1-2
01:21.133,1+
01:21.545,1-2
01:21.956,1
01:22.162,2
01:22.367,1
01:22.572,2
01:22.778,1+
01:23.187,1-2
01:23.599,2+
01:24.012,12-
01:24.422,2+
01:24.833,12-
