5224,1
5224,2
5561,1
5730,2
6067,1+
6235,2
6404,1-
6741,2+
6910,(1.6)=
7078,2=
7247,(1.6)=
7415,2-
7584,1
7921,1U
8258,1
8426,2
8764,1+
8932,2
9101,1-
9438,2
9606,1
9775,2
9943,1
10112,2
10280,1
10449,2
10617,1
11292,1+
11797,1-
11966,2+
12303,2-
12640,2
12977,2
13314,2+
14831,2-
15505,2
15674,1
15842,2
16011,1+
16516,1-
16516,2
16853,2
17022,2
17359,2+
18202,2-
18202,1
18707,1+
18707,2+
19213,1-
19213,2-
19382,2
19382,1
19719,1
19719,2
20056,1L
20056,2R
20393,2+
20561,1
20730,2-
20898,1+
21067,2
21235,1-
21404,2R
21741,1
21910,1
22078,2+
22415,2-
22584,1
22752,2+
23089,(1.5)=
23089,1
23426,2-
23764,2
23932,1
24101,2
24438,2
24606,1+
25617,1-
26292,1
26460,2
26629,1
26797,2L
27134,1
27303,1
27640,2
27808,2
28146,1U
28146,2U
28483,1
28651,1+
28988,1-
29325,1
29325,2
29494,1
29494,2+
29831,1
30000,1+
31011,2-
31011,1-
31348,2
31685,1
31853,2U
32359,1
32696,2
32865,2+
33370,2-
33707,1
34044,1
34213,1+
34719,1L
35056,2
35393,2
35561,2+
36573,2-
36910,1
37078,1
37415,1
37752,2
38089,1
38258,1+
38764,1-
39101,1
39438,2
39606,2+
40112,2-
40112,1
40449,1
40449,2+
40617,1
40955,1+
41797,1-
41797,2U
42471,2
42640,2
42977,1R
43314,2
43483,1
43651,2+
43988,2-
43988,1
44157,2
44325,1+
44831,2
45505,2
45505,1-
46179,2
46516,1
46685,1
47022,1
47022,2
47359,1
47359,2
47696,1
47696,2
48539,1U
48539,2U
48876,1+
49213,2
49382,2
49382,1-
49719,1L
49719,2L
50224,1
50224,2
50561,1
50561,2
50730,1
50730,2
51235,1U
51404,2
51573,2
51741,2+
52078,2-
52247,1
52415,1
52415,2
52752,1
52921,1
53089,1+
53426,1-
53595,2
53764,1
53764,2
54101,2
54269,2
54438,2+
54775,2-
54775,1
54943,1
55112,1
55112,2
56460,2+
56797,1
56966,2-
57134,1
57303,2
57640,2
57808,1
57977,2
58146,1
58483,1+
58820,1-
59157,2+
59494,2-
59662,1
59831,2+
60168,2-
60337,1
60505,2
60674,2+
60674,1+
61011,1-
61011,2-
61179,1
61179,2
61516,1
61516,2
61853,1L
61853,2R
62696,2+
63033,2-
63033,1
63202,2+
63707,1
63707,2-
63876,2+
64213,2-
64213,1
64550,1+
65898,1-
67247,2+
67584,1
67752,2-
67921,1
68089,2
68258,1
68426,2
68595,1
68764,2
68932,1
69269,1+
69606,1-
69943,2+
70280,2-
70449,1
70617,2+
70955,2-
71123,1
71292,2
71460,2+
71460,1+
71797,2-
71797,1-
71966,1
71966,2
72303,1
72303,2
72640,1U
72640,2U
73483,2+
73820,2-
73820,1
73988,2+
74494,2-
74494,1
74662,2+
75000,2-
75000,1+
75337,1-
75337,2+
75674,1
75842,1
76011,1
76179,1
76348,1
76516,1
76685,1
76685,2-
77022,1L
77191,2R
78033,1!
83426,1+
83595,(1.2)=
83764,1=
83932,(1.2)=
84101,1=
84269,(1.2)=
84438,1=
84606,(1.2)=
84775,1-
84775,2L
85112,1
85449,2+
85786,2-
85955,1
86123,2
86292,1
86460,2
86629,1
86797,2
86966,1
87134,2
87303,1+
87471,2+
87977,1U
87977,2U
90168,2U
91516,1U
92865,2U
93539,1
93707,2
93876,1
94044,2
94213,1
94382,2U
94719,1L
95056,2R
95224,1L
95561,1
95561,2
96067,1L
96067,2U
96404,1+
96741,2
96910,2
97415,1-
97415,2
97584,2+
97921,1
97921,2-
98258,1
98258,2+
99606,2-
100955,1+
101292,1-
101460,2
101629,1
101797,2
101966,1+
102134,2
102303,1-
102471,2
102640,1
102977,1+
103314,1-
103651,2+
103988,2-
104157,1
104325,2+
104662,2-
104831,1
105000,2
105168,2+
105168,1+
105505,1-
105505,2-
105674,1
105674,2
106011,1
106011,2
106348,1L
106348,2R
107191,2+
107528,2-
107528,1
107696,2+
108202,1
108202,2-
108370,2+
108707,2-
108707,1+
109044,1-
109044,2+
109382,1
109550,1
109719,1
109887,1
110056,1
110224,2-
110224,1
110561,2R
110561,1U
111741,1+
112247,2
112921,2
113595,2
114269,2
114606,1-
114943,1
114943,2
115617,1
115617,2
116292,2
116292,1
116797,2
116966,1
117134,2+
117640,1
118314,1
118988,1
119662,2-
119662,1
119831,1
119831,2
120337,1
120505,2
120674,1
120842,2
121011,1
121179,2
121516,1
121516,2
121853,1
121853,2
122191,1
122191,2
122528,1L
122528,2+
123033,(1.4)=
125393,2-
