12800,1
12800,6
13200,2
13400,5
13800,3U
14400,2L
14600,4
14800,1
15000,3
15200,5R
15400,3
15600,6
15800,4
16000,2+
16400,2-
16000,5+
16400,5-
16600,4
17000,3
17200,2+
17600,2L
17200,5
17600,5
17800,4
18000,3
18200,4
18400,2L
18400,5
18600,4
18800,3
19000,4
19200,1+
20200,3-
19200,5+
20200,6-
20300,3
20400,6
20500,3
20600,6
20700,3
20800,6
21000,2
21200,5
21400,1
21600,5R
21800,2
22000,6
22200,1+
22800,1R
22400,6+
23000,6L
23200,2+
23600,2-
23400,5+
23600,5-
24000,3+
24400,2-
24200,4
24400,4+
24800,5-
24600,2
24800,2+
25200,1-
25000,5
25200,6+
25400,6-
25600,2
25600,5
25800,5
25900,2
26000,5
26200,1
26300,4
26400,1
26500,4
26600,1
26800,5
26900,2
27000,5
27100,2U
27200,5U
27600,1
27800,5+
28200,5-
28000,2
28400,3
28600,5+
29000,5-
28800,2
29200,6
29400,2+
29800,2-
29600,5
30000,4
30400,2+
30600,2-
30400,5
30800,1
31000,5+
31400,5-
31200,2
31600,3
31800,5+
32200,5-
32000,2
32400,6
32600,2+
33000,2-
32800,5
33200,4
33400,5
33500,2U
33600,5U
34000,1
34200,5+
34600,5-
34400,2
34800,3
35000,5+
35400,5-
35200,2
35600,6
35800,2+
36200,2-
36000,5
36400,4
36800,2+
37000,2-
36800,5
37200,1
37400,5+
37800,5-
37600,2
38000,3
38200,5+
38600,5-
38400,2
38800,6
39000,2+
39400,2-
39200,5
39600,4
39800,2
39900,4
40000,2
40200,3
40400,4
40600,5
41000,1
41000,6
41600,4
41800,3
41900,5
42000,2
42200,6
42600,2
42700,5
42800,3
43000,4
43200,2
43400,3
43600,4
43800,5
44200,1
44200,6
44800,4
45000,3
45100,5
45200,2
45400,6
45800,5
45900,2
46000,4
46200,1
46300,4
46400,2
46600,3
46800,4
47000,5
47400,1
47400,6
47800,2
47800,5
48000,5+
48400,5-
48200,3
48400,2
48600,1+
49200,1-
49000,5
49200,6
49600,3+
50000,3-
49800,5
50000,6
50200,5+
50800,5-
50400,3
50600,2
50800,1+
51200,1-
51200,4+
51600,4-
51400,2
51600,1
51800,2+
52400,2-
52000,4
52200,5
52400,6+
52800,6-
52800,2
53000,2
53000,5
53200,6
53400,5
53600,2
53600,5
53800,1
54000,2
54000,5
54200,2+
55200,1-
54200,5+
55200,6-
55400,2
55500,5
55600,2
55800,1
55900,4
56000,1+
57000,1-
56600,5
56800,5
57000,6R
57400,5+
57800,5-
57600,3
57800,2+
58200,2-
58200,6+
58600,6-
58600,3
58900,2
58900,5
59200,1+
60200,1-
59200,4
59800,6
60000,6
60200,5L
60600,5+
61000,5-
60800,3
61000,2+
61400,2-
61400,6+
61800,6-
61800,3
62100,2
62100,5
62400,1
62400,6
62800,2
63000,5+
63400,5-
63200,2
63600,3
63800,6+
64200,6-
64000,3
64400,2
64600,5+
65000,5-
64800,2
65200,1
65400,5
65600,1R
65800,5L
66000,1R
66200,5L
66400,2
66600,2
66600,6
66800,6
67000,5L
67100,2R
67400,1
67400,6
67600,1
67600,6
67800,5
67900,2
68000,5
68100,2
68200,5
68300,2
68400,6
68500,1
68600,6
68700,1+
69200,1-
68800,6+
69200,6-
69400,2
69600,3+
70000,3-
69800,6+
70000,6-
70200,4+
70600,4-
70400,1+
70600,1-
70800,5
71000,6
71200,3+
71400,3-
71200,6+
71600,6-
71600,3
71800,2
72000,1+
72400,1-
72000,6+
72400,6-
72600,2
72800,3+
73200,3-
73000,6+
73200,6-
73400,4+
73800,4-
73600,1+
73800,1-
74000,5
74200,6
74400,3+
74600,3-
74400,6+
74800,6-
74800,3
75000,2
75100,4
75200,1+
75600,1-
75400,5
75600,6+
76000,6-
76000,2+
76400,2-
76400,5
76600,4+
76800,4-
76800,2L
77000,5+
77200,5-
77200,2L
77400,6+
77600,6-
77600,2L
78000,1+
78200,1-
78000,6+
79000,6-
78400,2+
78600,2-
78800,3+
79000,3-
79200,1+
79800,1-
79200,4+
79400,4-
79600,5+
79800,5-
80000,1+
80200,1-
80000,6+
80200,6-
80400,2
80400,5
80600,2+
80800,2-
80600,5+
80800,5-
81200,2
81200,5
81400,6
81500,1+
82000,1-
81600,6+
82000,6-
82200,2
82400,3+
82800,3-
82600,6+
82800,6-
83000,4+
83400,4-
83200,1+
83400,1-
83600,5
83800,6
84000,3+
84200,3-
84000,6+
84400,6-
84400,3
84600,2
84800,1+
85200,1-
84800,6+
85200,6-
85400,2
85600,3+
86000,3-
85800,6+
86000,6-
86200,4+
86600,4-
86400,1+
86600,1-
86800,5
87000,6
87200,3+
87400,3-
87200,6+
87600,6-
87600,3
87800,2
87900,4
88000,1+
88400,1-
88200,5
88400,6+
88800,6-
88800,2+
89200,2-
89200,5
89400,5+
89800,5-
89600,3
89800,2
90000,4+
90400,4-
90400,1L
91000,5R
91200,2L
91400,5R
91600,2L
91800,5R
92000,2L
92200,5R
92400,2L
92600,1+
92800,1-
92600,6+
92800,6-
93200,2
93400,5
93800,3U
94400,1!
100200,6+
100600,6=
101600,4-
101800,2
102000,5
102200,1+
102800,1R
102400,6+
103000,6L
103200,2+
103600,2-
103400,5+
103600,5-
104000,3+
104400,2-
104200,4
104400,4+
104800,5-
104600,2
104800,2+
105200,1-
105000,5
105200,6+
105400,6-
105600,2
105600,5
105800,5
105900,2
106000,5
106200,4
106400,3
106600,2
106700,5
106800,2
107000,1
107100,4
107200,1L
107400,4
107600,1L
108000,5
108200,2
108400,4+
110000,6-
108600,1+
110000,3-
110400,2
110400,5+
110600,5-
110800,1
110800,4
111000,2+
111400,2-
111200,5
111600,3
111600,6
111800,5+
112200,5-
112000,2
112400,1
112400,4
112600,2+
113000,2-
112800,5
113100,5
113200,2
113400,1
113500,4
113600,1L
113800,4
114000,1L
114400,5
114600,2
114800,4+
116400,6-
115000,1+
116400,3-
116800,2
116800,5+
117000,5-
117200,1
117200,4
117400,2+
117800,2-
117600,5
118000,3
118000,6
118200,5+
118600,5-
118400,2
118800,1
118800,4
119000,2+
119400,2-
119200,5
119600,3
119600,6
119800,2
119900,5
120000,3
120200,4
120400,2
120400,5
121000,4
121200,3
121400,2
121400,5
121800,2U
