0:00:09.42,1+6+
0:00:09.67,(1.7)=(5.3)=
0:00:09.89,(1.3)=(5.7)=
0:00:10.15,2=5=
0:00:11.34,1R6-
0:00:11.69,3
0:00:12.07,4
0:00:12.30,2L5R
0:00:12.67,3
0:00:13.02,2
0:00:13.27,4L
0:00:13.64,3
0:00:13.99,2L5R
0:00:14.95,2
0:00:15.07,5
0:00:15.19,2R
0:00:15.55,3
0:00:15.90,4
0:00:16.15,2L5R
0:00:16.50,3
0:00:16.87,4
0:00:17.10,3
0:00:17.47,25
0:00:17.84,1L6R
0:00:18.74,2
0:00:18.85,5
0:00:18.99,2R
0:00:19.34,4
0:00:19.70,3
0:00:19.95,26
0:00:20.30,3
0:00:20.67,4
0:00:20.90,15
0:00:21.27,4
0:00:21.62,36
0:00:21.87,5+
0:00:22.35,25-
0:00:22.82,1+5+
0:00:23.55,1-5-
0:00:24.04,5
0:00:24.27,3
0:00:24.50,6+
0:00:24.75,2+
0:00:25.24,1-4-
0:00:25.47,1+
0:00:25.70,5+
0:00:26.20,3-6-
0:00:26.65,1+4+
0:00:27.02,2-5-
0:00:27.37,25
0:00:27.64,3+6+
0:00:28.00,2-5-
0:00:28.35,25
0:00:28.59,2L5L
0:00:28.94,1R4R
0:00:29.30,2L5L
0:00:29.54,1
0:00:29.79,3
0:00:30.02,5
0:00:30.25,4
0:00:30.39,1+
0:00:30.50,4+
0:00:30.87,2-5-
0:00:31.22,25
0:00:31.47,3+6+
0:00:31.82,2-5-
0:00:32.20,25
0:00:32.42,2R5R
0:00:32.79,3L6L
0:00:33.17,2R5R
0:00:33.39,6
0:00:33.65,4
0:00:33.85,2
0:00:34.09,4+
0:00:34.34,1R4-
0:00:34.72,25
0:00:35.07,5+
0:00:35.30,2R5-
0:00:35.69,36
0:00:36.05,2+
0:00:36.29,2-5+
0:00:36.65,15-
0:00:37.00,1+4+
0:00:37.49,1R4R
0:00:37.74,25
0:00:37.97,3+
0:00:38.09,6+
0:00:38.94,3-6-
0:00:39.42,25
0:00:39.65,1+6+
0:00:40.02,2-5-
0:00:40.14,2+5+
0:00:40.37,5-
0:00:40.62,5
0:00:40.85,6+
0:00:41.34,1-6-
0:00:41.59,25
0:00:41.84,36
0:00:42.07,2+6+
0:00:42.44,5-
0:00:42.55,5
0:00:42.79,5
0:00:43.02,6+
0:00:43.39,5-
0:00:43.50,5
0:00:43.74,6+
0:00:43.99,1R6-
0:00:44.47,26L
0:00:44.95,1R5
0:00:45.42,26L
0:00:45.67,14
0:00:45.90,1+5+
0:00:46.27,2-
0:00:46.39,2
0:00:46.62,2
0:00:46.87,1+
0:00:47.24,2-
0:00:47.35,2
0:00:47.57,1+
0:00:47.80,1-6U
0:00:48.29,15U
0:00:48.77,2U6
0:00:49.25,1U5
0:00:49.74,34
0:00:50.09,25
0:00:50.45,1+6+
0:00:50.94,1-
0:00:51.17,26-
0:00:51.42,4
0:00:51.54,2
0:00:51.65,5+
0:00:51.89,25-
0:00:52.00,5
0:00:52.14,2
0:00:52.37,1+6+
0:00:52.85,1-6-
0:00:53.09,2
0:00:53.34,3
0:00:53.44,6+
0:00:53.55,3+
0:00:53.94,1-4-
0:00:54.04,14
0:00:54.27,1+4
0:00:54.52,5
0:00:54.75,3-6
0:00:55.04,25
0:00:55.25,1+6
0:00:55.74,1-4
0:00:55.95,3
0:00:56.20,25
0:00:56.44,3
0:00:56.55,5
0:00:56.69,2
0:00:56.80,6
0:00:56.92,1
0:00:57.04,5
0:00:57.15,2
0:00:57.27,4
0:00:57.39,3U
0:00:58.39,25
0:00:58.60,5
0:00:58.75,2
0:00:58.85,5U
0:00:59.35,35+
0:00:59.59,2+
0:00:59.84,2-6-
0:01:00.07,3
0:01:00.19,5
0:01:00.32,2+
0:01:00.55,2-4+
0:01:00.80,1R4R
0:01:01.04,2+5
0:01:01.29,6+
0:01:01.52,6-
0:01:01.77,3-6
0:01:02.00,4
0:01:02.12,2
0:01:02.24,5+
0:01:02.49,3+5-
0:01:02.72,3L6L
0:01:02.97,1+4
0:01:03.20,5+
0:01:03.45,1R5-
0:01:03.67,5
0:01:03.90,1+6+
0:01:04.14,1R
0:01:04.39,2+
0:01:04.62,2R
0:01:04.87,3+
0:01:05.10,3R6-
0:01:05.35,25
0:01:05.60,6+
0:01:05.84,1+
0:01:06.09,1R
0:01:06.32,2+
0:01:06.57,2R6-
0:01:06.80,36
0:01:07.04,3+6
0:01:07.27,5
0:01:07.50,1-4
0:01:07.75,2
0:01:07.87,5
0:01:07.99,2+
0:01:08.19,1-5+
0:01:08.42,14-
0:01:08.67,14+
0:01:08.90,2+
0:01:09.15,2-
0:01:09.39,36-
0:01:09.62,5
0:01:09.75,2
0:01:09.87,5+
0:01:10.10,2+6-
0:01:10.35,3-6+
0:01:10.59,26-
0:01:10.82,1+6+
0:01:11.19,3U4U
0:01:11.55,16
0:01:11.79,1+6+
0:01:12.15,3U4U
0:01:12.50,25
0:01:12.75,2L5R
0:01:12.99,16
0:01:13.24,25
0:01:13.47,3
0:01:13.70,4
0:01:13.84,2
0:01:13.95,5
0:01:14.07,1
0:01:14.19,6
0:01:14.32,2
0:01:14.44,5
0:01:14.55,3
0:01:14.67,5+
0:01:14.92,2+
0:01:15.15,2-6-
0:01:15.39,3
0:01:15.52,5
0:01:15.64,2+
0:01:15.87,2-4+
0:01:16.14,1R4R
0:01:16.37,2+5
0:01:16.62,6+
0:01:16.85,6-
0:01:17.10,3-6
0:01:17.34,4
0:01:17.45,2
0:01:17.57,5+
0:01:17.82,3+5-
0:01:18.05,3L6L
0:01:18.29,25+
0:01:18.54,1+
0:01:18.75,1-4-
0:01:18.99,25
0:01:19.22,2+5
0:01:19.47,6+
0:01:19.70,3-6-
0:01:19.94,25
0:01:20.19,2L5R
0:01:20.67,1+6+
0:01:20.90,6-
0:01:21.15,5
0:01:21.40,1-4
0:01:21.50,2
0:01:21.62,5
0:01:21.75,2R
0:01:21.87,5L
0:01:22.10,2+
0:01:22.24,5R
0:01:22.37,2L
0:01:22.85,25
0:01:23.07,4+
0:01:23.32,1+
0:01:23.55,6-
0:01:23.80,3-6+
0:01:24.04,3+6-
0:01:24.27,6+
0:01:24.52,1-
0:01:24.77,1+4-
0:01:25.00,1-5
0:01:25.47,3
0:01:25.72,26
0:01:25.95,1+5
0:01:26.20,6
0:01:26.44,5
0:01:26.69,4
0:01:26.94,5
0:01:27.17,3-6
0:01:27.29,2
0:01:27.42,5
0:01:27.54,2
0:01:27.65,5
0:01:27.77,1
0:01:27.89,6
0:01:28.00,1
0:01:28.10,6L
0:01:28.84,25
0:01:30.04,1+4+
0:01:30.52,3U6U
0:01:30.77,36
0:01:31.00,3+6+
0:01:31.49,1U4U
0:01:31.72,25
0:01:31.97,1R6L
0:01:32.34,1R6L
0:01:32.69,2L5R
0:01:33.87,0!
0:01:41.59,16+
0:01:42.05,2+5-
0:01:42.29,2-
0:01:42.52,1+6+
0:01:42.77,6-
0:01:42.99,2-5+
0:01:43.24,5-
0:01:43.47,15+
0:01:43.95,2+6-
0:01:44.19,2-
0:01:44.44,2+6+
0:01:44.67,6-
0:01:44.90,1-5+
0:01:45.15,5-
0:01:45.39,2L5
0:01:45.65,14
0:01:45.89,36
0:01:46.14,25R
0:01:46.37,3
0:01:46.47,5
0:01:46.59,2
0:01:46.74,6
0:01:46.85,1
0:01:46.97,5
0:01:47.09,2
0:01:47.22,4
0:01:47.34,3L
0:01:48.15,25
0:01:48.27,25
0:01:48.50,2
0:01:48.62,5
0:01:48.74,2R
0:01:49.00,5
0:01:49.10,3
0:01:49.24,5+
0:01:49.47,2+
0:01:49.70,2-6-
0:01:49.95,3
0:01:50.05,5
0:01:50.19,2+
0:01:50.44,2-4+
