8955,1
8955,2
9179,1
9291,2
9514,1
9514,2
9738,1+
10298,1L
9738,2+
10298,2L
10746,1
10746,2
10970,2
11082,1
11305,1
11305,2
11529,1+
12089,1R
11529,2+
12089,2R
12537,1
12537,2
12761,1
12873,2
13097,1
13097,2
13320,1+
13880,1L
13320,2+
13880,2L
14328,1+
14776,1-
14328,2+
14776,2-
15000,1+
15783,1-
15000,2+
15783,2-
16119,2
16567,1
16567,2
17014,1
17462,1
17462,2
17910,1
18358,2
18805,1
18805,2
19253,1
19253,2
19701,1L
19701,2
20149,1L
20149,2
20597,1
20597,2L
21044,1
21044,2L
21492,1
21940,2
22388,1
22388,2
22835,1
22835,2
23283,2
23731,2
24179,2
24291,1R
24626,2
24850,1
24850,2
25074,1
25522,1
25970,1
26082,2
26305,1U
26865,1
27313,1L
27313,2R
27761,2
28208,1L
28208,2R
28432,1
28432,2
28656,1+
28992,1-
28992,2+
29328,2-
29328,1+
30000,1-
30000,2
30447,2
30895,2
31343,2
31455,1R
31791,2
32014,1
32014,2
32238,1
32686,1
33134,1
33246,2
33470,1U
34029,2L
34477,2L
34925,2L
35373,2L
35597,1
35597,2
35820,1+
36156,1-
36156,2+
36492,2-
36492,1+
37164,1-
37164,2
37611,1L
38059,2R
38507,1U
38507,2U
38955,1
38955,2
39402,2+
40746,1D-
41194,1L
41641,2R
42089,1U
42089,2U
42537,1
42537,2
42985,1+
44328,2S-
44776,1L
45223,2R
45671,1U
45671,2U
46119,1
46119,2
46567,1+
47238,1L
46567,2+
47238,2R
47686,1
47686,2
47910,1
47910,2
48358,1U
48358,2U
49253,1L
49253,2R
50149,1+
51044,1L
50149,2+
51044,2L
51492,1R
51492,2R
51940,1
51940,2
52164,1
52276,2
52500,1
52500,2
52723,1+
53283,1L
52723,2+
53283,2L
53731,1
53731,2
53955,2
54067,1
54291,1
54291,2
54514,1+
55074,1R
54514,2+
55074,2R
55522,1
55522,2
55746,1
55858,2
56082,1
56082,2
56305,1+
56865,1L
56305,2+
56865,2L
57313,2
57537,1
57761,2
57985,1+
58768,1-
57985,2+
58768,2-
59104,1
59104,2
59328,1
59440,2
59664,1
59664,2
59888,1+
60447,1L
59888,2+
60447,2L
60895,1
60895,2
61119,2
61231,1
61455,1
61455,2
61679,1+
62238,1R
61679,2+
62238,2R
62686,1
62686,2
62910,1
63022,2
63246,1
63246,2
63470,1+
64029,1L
63470,2+
64029,2L
64477,2
64701,1
64925,2
65261,1+
65932,1-
65261,2+
65932,2-
66268,1+
66940,1-
66268,2
66716,2
67164,1
67164,2+
67835,2-
67611,1
68059,1+
69402,1-
68059,2
68395,2
68731,2+
69402,2-
69850,1
69850,2+
70522,2-
70298,1
70746,1+
71417,1-
70746,2
71194,2
71641,1
71641,2+
72761,2-
71977,1
72313,1
72761,1
72985,1
73208,1
73432,1+
74104,1-
73432,2
73880,2
74328,1
74328,2+
75000,2-
74776,1
75223,1+
76567,1-
75223,2
75559,2
75895,2+
76567,2-
77014,1L
77014,2R
77686,1+
77910,1U
77686,2+
77910,2U
78582,1+
78805,1-
78805,2R
79141,1L
79141,2
79477,1
79477,2
79925,1R
80149,2L
80597,1+
81268,(1.5)=
81940,1-
82388,2+
83059,(1.5)D=
83731,2-
84179,1
84179,2L
84626,1
84626,2
85074,1R
85074,2
85522,1
85522,2
85970,1R
85970,2L
86417,1R
86417,2L
86865,1R
86865,2L
87313,1R
87313,2L
87761,1+
87985,(1.6)S=
88208,(1.2)=
88432,(1.8)S=
88656,(1.4)=
88880,2S=
89104,(1.6)S=
89552,2SU
90000,1U
90447,2R
90671,1L
90895,2R
91119,1L
91343,2U
91791,1U
92238,1L
92462,2R
92686,1L
92910,2R
93134,1L
94029,2R
94925,2
95261,1
95261,2
95597,1
96716,1
96716,2
96940,1
97052,2
97276,1
97276,2
97500,1+
98059,1L
97500,2+
98059,2L
98507,1
98507,2
98731,2
98843,1
99067,1
99067,2
99291,1+
99850,1R
99291,2+
99850,2R
100298,1
100298,2
100522,1
100634,2
100858,1
100858,2
101082,1+
101641,1L
101082,2+
101641,2L
102089,2
102313,1
102537,2
102761,1+
103544,1-
102761,2+
103544,2-
103880,1+
104104,1-
103880,2+
104216,2-
104440,1
104440,2
104664,1+
105223,1L
104664,2+
105223,2L
105671,1+
106007,1-
105671,2+
105895,2-
106231,1
106231,2
106455,1+
107014,1R
106455,2+
107014,2R
107462,1+
107686,1-
107462,2+
107798,2-
108022,1
108022,2
108246,1+
108805,1L
108246,2+
108805,2L
109253,2
109477,1
109701,2
110037,1+
110708,1-
110037,2+
110708,2-
111044,1+
111716,1-
111044,2
111492,2
111940,1
111940,2+
112611,2-
112388,1
112835,1+
114179,1-
112835,2
113171,2
113507,2+
114179,2-
114626,1
114626,2+
115298,2-
115074,1
115522,1+
116194,1-
115522,2
115970,2
116417,1
116417,2+
117537,2-
116753,1
117089,1
117537,1
117761,1
117985,1
118208,1+
118880,1-
118208,2
118656,2
119104,1
119104,2+
119776,2-
119552,1
120000,1+
121343,1-
120000,2
120335,2
120671,2+
121343,2-
121791,1
121791,2+
122462,2-
122238,1
122686,1+
123358,1-
122686,2
123134,2
123582,1+
123917,1-
123582,2+
123917,2-
124253,1
124253,2
125373,1!
130746,1
131194,2
131641,1
131641,2
132089,1
132089,2
132537,1L
132537,2
132985,1L
132985,2
133432,1
133432,2L
133880,1
133880,2L
134328,2
134664,1
134664,2
135000,1L
