10677,2
10931,1
11185,2
11693,1R
12201,1
12710,1
12964,2
13218,1
13727,1
13981,1
14108,2
14235,1
14490,2
14744,1
14998,2
15252,1
15761,1U
16269,2
16778,2U
17032,1
17159,2
17286,1+
18049,1-
18176,2
18303,1L
19320,1U
20337,2U
21354,1L
21862,2R
22371,1L
23388,1
23388,2+
24405,2-
23769,1
24151,1
24405,1
25422,1+
26439,1L
25422,2
25803,2
26185,2
26439,2R
27456,2+
28218,2-
27837,1
28473,1+
29235,1-
28854,2
29490,2R
29871,1L
30252,2U
31523,1
32032,1
32032,2
32540,2
33049,1
33049,2
33557,1
34066,1
34066,2
34574,2
35083,1
35083,2
35591,1R
36100,2L
36608,1L
36608,2L
37371,1
37498,2
37625,1
38007,1L
38007,2R
38388,1
38388,2
39151,2
39405,2
39532,1
39659,2
40422,1
40549,2
40676,1
41439,2
41566,1
41693,2
41947,2
42201,1+
42583,1-
42456,2
43473,2
43727,1
43981,2
44235,1
44490,2+
44998,2-
44617,1+
44998,1-
45252,1
45507,2
45761,2+
46269,(1.5)D=
46778,2L
47286,1L
47795,2
48049,1
48176,2
48430,1
48557,2
49320,1
49574,2
49829,1+
50210,1-
49829,2+
50210,2-
50591,1U
50591,2U
51608,1
51608,2
51862,1+
52879,1-
51862,2+
52879,2-
53642,1
53642,2
53896,1+
54786,(1.3)=
55930,1-
53896,2+
54786,(1.7)=
55930,2-
56438,1
56692,2
56946,1+
57327,1-
57327,2
57708,1
57962,2+
58344,2-
58344,1
58725,2
58979,1+
59361,1-
59361,2
59742,1L
59996,2L
60759,1
60886,2
61013,1
61395,1
61776,1
62030,2
62412,2
62793,2
63047,1
63429,2
63810,1U
64064,2U
64827,1
64954,2
65081,1+
65462,1-
65462,2
65844,1
66098,2+
66479,2-
66479,1
66861,2
67115,1+
67496,1-
67496,2
67878,1
67878,2
68132,1R
68132,2L
68895,1
69022,2
69149,1
69530,1
69912,1
70166,2
70547,2
70929,2
71183,1
71437,1
71564,2
71946,1L
72200,1R
72708,2
72962,1
73090,2
73471,1
73725,2
73979,1
74107,2
74488,1
74742,2
74996,1+
76013,1-
75123,2+
76013,2-
76522,2
76776,1
77030,2
77157,1
77539,2
77793,1
78047,2+
78683,2-
78174,1+
78683,1-
79318,1R
79700,2U
80081,1L
81352,1R
81352,2L
83386,1L
83386,2R
84403,1U
84403,2U
85420,1+
87454,(1.5)=
88471,1-
89488,1R
90505,2L
91522,1R
92539,2L
93556,2U
94573,1U
95590,2U
96607,1U
97623,2+
98386,(1.3)D=
99403,2=
99912,(1.5)D=
100674,2L
101437,1
101437,2
101691,1+
102708,1-
101691,2+
102708,2-
103725,1R
104107,2L
104488,1U
105251,1
105505,2
105759,1+
106140,1-
106140,2
106522,1
106776,2+
107157,2-
107157,1
107539,2
107793,1+
108174,1-
108174,2
108556,1L
108810,2L
109573,1
109700,2
109827,1
110208,1
110590,1
110844,2
111225,2
111607,2
111861,1
112242,2
112623,1U
112878,2U
113640,1
113768,2
113895,1+
114276,1-
114276,2
114657,1
114912,2+
115293,2-
115293,1
115674,2
115929,1+
116310,1-
116691,1+
116946,1U
117454,1+
119488,1-
117454,2
117962,2
118471,2
118979,2
119488,2
119742,1
119996,1+
120759,1-
119996,2+
120759,2-
121013,1R
121395,1R
121776,2
122030,1+
123556,1-
122030,2+
123556,2-
123810,1
124064,1+
124827,1-
124064,2+
124827,2-
125081,2
125462,1
125844,2
126098,1+
127115,1-
126098,2+
127115,2-
127878,1
127878,2
128132,1+
128513,1-
128132,2+
128513,2-
128895,1
128895,2
129149,1U
129149,2U
129657,1L
129657,2R
130166,1!
138810,2L
