9166,3
9166,6
9333,2
9333,6+
9666,2
10000,1
10333,6-
10333,1
10666,5
10666,1+
11000,5
11333,6
11666,6
11666,1-
12000,6+
12000,2R
12333,3
12500,2
12500,6-
12666,1+
12666,5L
13000,1-
13000,5
13166,2+
13166,6+
13500,6-
13500,2-
13666,5+
13666,1+
14000,5-
14000,1-
14166,1
14166,6
14333,6
14416,1
14500,5
14583,2
16000,6
16000,3
16333,2
16333,6
16666,1+
16666,6+
17000,1L
17000,6-
17333,1+
17333,5R
17666,6L
18000,5R
18333,6L
18666,5R
19000,6L
19333,5R
19666,1-
19666,6L
19833,5
19833,2
20000,2L
20000,6+
20333,1R
20666,2L
21000,1R
21333,2L
21666,1R
22000,2L
22333,6-
22333,1R
22500,2
22500,5
22666,2U
22666,6+
23000,1U
23333,2U
23666,6-
23666,1U
23833,5
23833,1
24000,1+
24000,5U
24333,6U
24666,5U
25000,1-
25000,6U
25166,2
25166,6
25333,5+
25333,2+
25666,5-
25666,2-
25833,2+
25833,5+
26166,2-
26166,5-
26250,5
26333,2
26416,5
26500,2
26583,5+
26666,2+
27166,5-
27333,2U
28000,1+
28000,6+
29166,4=
30333,6-
30333,1-
30666,1+
30666,6+
31833,3=
32666,3L
33000,6-
33000,1R
33166,2
33166,5
33333,5+
33333,2+
34500,2=
34500,5=
35166,1=
35166,4=
36000,2L
36000,5-
37333,5
37333,2+
37833,2U
38166,3
38166,6
38333,6
38416,3
38500,5+
38666,3
38666,5-
38833,5
39000,2
39166,5
39333,1
39500,5+
39666,5-
39666,1
39833,2+
40166,4
40333,5
40333,2-
40666,1R
40833,4+
41000,4-
41000,1U
41166,4
41250,2
41333,4
41500,2
41666,5
41833,2
42000,6
42166,2+
42333,2-
42333,6
42500,5+
42833,5-
42833,2
43000,1
43000,6
43333,2+
43500,5+
43666,5U
43666,2U
43833,2
43916,4
44000,2
44166,5
44333,2
44500,5
44666,1
44833,6+
45000,2
45166,6-
45166,1+
45500,1-
45500,4
45666,2
45666,5
45833,3
45833,6
46000,6+
46000,1+
46333,5-
46333,2-
46666,2+
46666,5+
47000,6-
47333,6
47333,1-
47500,5
47500,2
47666,4+
47833,1+
48000,4-
48000,1R
48166,5+
48333,2+
48500,5-
48500,2U
48833,1+
49000,1-
49000,4
49083,1
49166,5
49250,2
49333,6+
49666,2
49833,1+
50166,1-
50333,1
50500,2
50666,3+
50666,6-
51000,6
51166,6
51333,3-
51333,5
51500,5
51666,2
51666,4
51833,2
52000,1+
52333,5
52500,6+
52833,6-
53000,6
53166,5
53333,4+
53333,1-
53666,1
53833,1
54000,4-
54000,2
54166,2
54333,3
54333,5
54500,4
54583,2
54666,5
54833,2
55000,1
55000,5
55166,3
55250,5
55333,2
55500,5
55666,6
55666,2
55833,4
55916,2
56000,5
56166,2
56333,1
56333,5
56500,3
56583,5
56666,2
56833,5
57000,2
57000,6
57166,1
57250,6+
57333,1+
57666,5-
57666,2-
57833,5
57916,2
58000,4
58166,3
58333,2
58333,5
58500,1
58500,6
59000,2+
59000,5
59333,6+
59333,2-
59666,6-
59666,1
60333,3U
60333,5
60666,2U
60666,5
61000,5
61000,1U
61333,4
61333,2+
61500,5
61666,5+
61666,2-
61833,1
62000,5-
62000,1
62166,4
62333,1+
62500,4+
62833,1-
62833,4-
63000,2
63000,5
63166,3
63166,6
63500,2U
63666,5U
64000,3
64000,5+
64166,2
64333,5-
64333,2+
64500,6
64666,2-
64666,6
64833,3
65000,6+
65166,3+
65500,3-
65500,6-
65666,2
65666,5
65833,1+
65833,4+
66166,1-
66166,4-
66333,1U
66333,4U
66500,1
66583,4
66666,2+
66833,5
67000,2-
67000,5
67166,1+
67500,4
67666,4
67833,4
67833,1-
67916,2
68000,5
68166,3
68333,4
68500,5+
68666,2+
68833,5-
68833,2-
69166,5
69166,2
69333,1+
69333,6+
69500,6-
69666,1-
69666,5+
69833,5-
69833,2
70000,6+
70000,1+
70166,1-
70333,6-
70333,2+
70500,2-
70500,5+
70833,5-
71000,3U
71000,5
71333,5
71333,2U
71666,1U
71666,5
71833,5
71916,3
72000,5+
72166,2
72333,2+
72333,5-
72500,6
72666,2-
72666,6
72833,3
73000,6+
73166,3+
73500,6-
73500,3-
73666,5
73666,2
73833,4
73833,1
74166,2U
74333,5U
74500,2
74583,4
74666,2+
74833,5
75000,2-
75000,5+
75166,1
75333,1
75333,5-
75500,4
75666,1+
75833,4+
76166,1-
76166,4-
76333,5
76333,2
76500,6+
76500,3+
76833,6-
76833,3-
77000,3U
77000,6U
77166,3
77250,5
77333,3+
77500,5+
77666,2-
77833,4-
77833,1+
78166,4+
78333,1-
78333,4-
78500,4
78583,2
78666,4+
78833,2+
79000,5-
79166,3-
79166,6+
79333,6-
79333,3
79500,2+
79500,5+
79666,2-
79666,5-
79833,5
79833,2+
80333,6
80333,1-
80666,2
80666,5U
81000,5+
81333,2
81666,1+
82000,1U
82000,5U
82333,1U
82333,5U
82666,1!
94666,1+
94666,6
95000,5+
95333,5-
95500,4
95666,4
95833,5
96000,1-
96000,5+
96166,2+
96333,5-
96500,2-
96500,5
96833,2+
97000,5+
97166,5-
97166,2-
97250,3
97333,6+
97666,3
97833,6-
97833,3
97916,5
98000,2+
98166,5+
98166,2-
98333,5-
98333,2
98500,1+
98833,1-
98833,5
99000,1L
99000,5R
99500,6+
99666,3+
99833,6-
99833,3-
99916,5
100000,2+
100333,1-
100333,5
100500,5U
100500,1U
100833,1+
101000,4+
101166,1-
101166,4-
101250,2
101333,5+
101500,2+
101666,6-
101666,2-
101833,6U
101833,2U
102166,5+
102333,2+
102500,5-
102500,2-
102583,4
102666,1+
103000,5+
103000,1-
103166,2
103166,5-
103250,4
103333,2+
103500,2-
103500,5+
103666,5-
103666,3
103833,6+
104000,3+
104166,3-
104166,6-
104333,2+
104333,5+
104500,2-
104500,5-
104666,1+
104666,4+
104833,1-
104833,4-
105000,5+
105166,5-
105166,2
105250,4
105333,1+
105666,1-
105666,5
105833,2
106000,5+
106250,2+
106500,5-
106500,2-
106666,4+
107000,4-
107000,1
107083,4
107166,1U
107500,6+
107666,3+
107833,3-
107833,6-
107916,5
108000,2+
108333,2-
108333,5
108500,1+
108833,1-
108833,6
109000,5+
109166,5-
109166,2
109333,1+
109666,1-
109666,4
109750,1
109833,4U
110166,2
110166,5
110333,5+
110500,2
110666,6-
110666,2+
111000,1-
111000,5+
111166,1
111500,6-
111500,2
111666,5
111833,2
111916,4
112000,1+
112250,4+
112500,1-
112500,4-
112583,5
112666,2+
112916,5+
113166,2-
113166,5-
113250,6+
113333,3+
113666,6-
113833,3-
113833,6
114000,5+
114000,2+
114333,2-
114333,5-
114500,6+
114833,6-
114833,3
114916,6
115000,3
115166,5
115166,2
115333,5
115416,2
115500,4
115583,3
115666,5
115750,2
115833,4
115916,3
116000,5R
116333,3
116500,5
116500,2L
116833,6
117000,5L
117166,2R
