10847,1+
10847,6+
11864,1-
11864,6-
12203,1
12203,6
12542,3
12711,2
13050,4
13220,5
13559,3
13559,6+
13898,6-
13898,2
14152,3
14237,4
14406,2
14576,5
14745,1+
15084,1-
15084,4
15254,3
15423,2
15423,5
15762,3
15762,6
15932,5
16101,2
16186,4
16271,2
16440,3
16610,4
16779,1+
17118,1-
17118,4
17288,5
17457,6
17627,1
17627,6
17966,1U
17966,6U
18305,4
18474,5
18559,3
18644,5
18813,2
18898,4
18983,2
19152,4
19322,5
19491,6+
20000,2
20169,6=
20169,3
21016,4-
21694,2
21694,5
22033,3
22372,2
22711,1
23050,2
23050,5
23389,3
23728,2
24067,1
24406,2
24406,5
24745,4
25084,5
25423,6
25762,2+
25762,5+
26440,2L
26440,5R
27118,2
27118,5
27457,4
27796,5
28135,6
28474,2
28474,5
28813,3
29152,2
29322,4
29406,2
29491,4
29830,1
29830,6+
30169,1
30338,1
30508,1
30677,1
30847,1
31016,1
31186,1R
31186,6L
31525,2
31694,5
32033,2
32118,4
32203,2
32542,1+
32881,1-
32881,4
33050,5
33220,3
33389,4
33559,5
33898,6+
34237,2
34237,6-
34406,3
34745,5
34915,6
35254,2+
35593,2-
35593,4
35762,5
35932,3
36101,4
36271,5
36610,1
36610,5+
36779,2
36949,5-
37118,4
37457,2
37627,5
37796,2
37881,4
37966,2+
38305,2-
38305,5
38474,4
38644,3
38813,4
38983,5
39322,3
39491,2
39661,5+
39830,3
40000,2
40169,5-
40338,5
40338,2
40677,2+
40677,5+
41694,2-
41694,5-
42033,2
42033,5
42203,1
42203,6
42542,2
42542,5
43050,5
43220,4
43389,3
43389,6+
43898,2
44067,3
44406,2
44406,6-
44745,1+
44745,5
44915,4
45254,5
45423,4
45762,1-
45762,4
45932,5
46101,3
46101,6+
46610,3
46779,2
47118,3
47118,6-
47457,2L
47457,5R
48305,6
48474,5
48644,4
48983,2+
49152,5
49322,2-
49661,1
49830,2
50000,3
50338,5+
50508,2
50677,5-
51016,6
51186,5
51355,4
51694,2+
51864,5
52033,2-
52372,1
52542,2
52711,3
52881,4
53050,5
53220,1
53220,6
53389,2
53559,3
53559,4
53728,5
53898,6
53898,1
54237,5
54576,4
54745,2
55084,3
55254,5
55593,4
55762,2+
56101,4
56271,6
56610,5
56949,4U
57288,4
57457,5
57627,6
57796,5
57966,2-
57966,4
58135,5
58220,2
58305,5
58644,2U
58644,5U
59491,2
59576,4
59661,2
60000,1
60000,5+
60338,2
60677,3
61016,5-
61016,3+
61355,6+
61355,3-
61694,6-
61694,2+
62033,2-
62033,5+
62372,5-
62372,1+
62711,1-
62711,4
63050,3
63050,6+
63389,6-
63389,2
63728,4+
64067,4-
64067,2+
64406,5+
64745,2-
64745,5-
65084,2
65084,5
65423,1
65423,6
65762,3
65932,4
66101,5
66440,1
66440,6
66610,5
66779,4
66949,3
67288,4
67457,3
67627,2
67796,3
67796,5U
68135,2U
68135,4
68474,3
68474,5U
68813,2U
68813,4
69152,2+
69152,5
69491,5
69661,2U
70000,5
70084,3
70169,5
70338,2
70423,4
70508,2
70847,1
70847,5+
71186,2
71525,3
71864,5-
71864,3+
72203,3-
72203,6+
72542,6-
72542,2+
72881,2-
72881,5+
73220,1+
73220,5-
73559,1-
73559,4
73898,3
73898,6+
74237,6-
74237,2
74576,4+
74915,4-
74915,2+
75254,5+
75593,2-
75593,5-
75932,2
75932,5
76271,6
76271,1
76610,3
76779,4
76949,5
77118,4
77203,2
77288,4
77457,3
77627,2
77796,1
78135,5
78305,4
78474,3
78644,2
78728,4
78813,2
78898,4
78983,2
79322,3
79406,5
79491,3
79576,5
79661,3
80000,2+
80000,5L
80338,5R
80508,2U
80847,5
80932,3
81016,5
81186,2
81271,4
81355,2
81694,2
81864,5
82033,2
82203,5
82372,2
82542,5
82627,3
82711,5
83050,3
83389,4
83728,5
84067,3
84067,4
84406,5
84406,2
84745,1
84745,6
85084,2
85084,5
85423,3
85423,4
85593,5
85762,6
85932,5
86271,5+
86779,3
87118,3
87288,5-
87627,2+
88135,4
88474,4
88644,2-
89152,3
89322,4
89491,1
89491,5
89830,4
90000,5
90169,2
90169,6
90338,4
90508,3
90677,2
90847,1
90847,6
91186,1U
91186,6U
92203,1!
97966,3
98644,4
98983,1
98983,6
99322,1U
99322,6U
100000,5+
100338,5-
100338,2+
100677,2-
100847,6+
101355,6=
102372,4-
103050,2U
103728,4
104406,5U
105084,3
105762,1U
106440,4
107118,6U
107796,3
108305,3
108389,5
108474,3
108813,3
109152,3
109491,3
109830,2
109830,6
110000,3
110169,4
110338,5
110677,5
110677,1
110847,4
111016,3
111186,2
111271,4
111355,2
111440,4
111525,2U
111864,3
111949,5
112033,3
112118,5
112203,3U
112542,2+
112542,5L
112881,5R
113050,2U
113389,5
113474,3
113559,5
113728,2
113813,4
113898,2
114237,2
114406,5
114576,2
114745,5
114915,2
115084,5
115169,3
115254,5
115593,3
115932,4
116271,5
116610,3
116610,4
116949,2
116949,5
117288,1
117288,6
117627,2
117627,5
117966,3
117966,4
118135,5
118305,6
118474,5
118813,5+
119322,3
119661,3
119830,5-
120169,2+
120677,4
121016,4
121186,2-
121694,3
121864,4
122033,1
122033,5
122203,2
122372,3
122542,4
122711,5
122711,1
122881,2
123050,3
123389,2
123389,5
123728,2U
123728,5U
124067,1
124067,6
124406,1L
124406,6R
124745,3+
124745,4+
125593,3L
125593,4R
126101,1
126101,6
126440,6
126440,1
127457,3L
