00:03.239,1+2+
00:04.765,1-2-
00:05.273,12
00:05.782,1L2R
00:06.036,1R2L
00:06.798,2
00:06.926,1
00:07.053,2
00:07.180,1U
00:07.815,1
00:07.942,2
00:08.070,1
00:08.196,2U
00:08.579,2
00:08.832,1
00:09.087,2+
00:09.214,1+
00:09.722,1-2-
00:09.977,2
00:10.104,1
00:11.375,2+
00:11.629,2-
00:11.757,1+
00:12.010,1-
00:12.137,2+
00:12.392,2-
00:12.519,1
00:12.646,2
00:12.901,1
00:13.027,2
00:13.154,1
00:13.409,2+
00:13.663,2-
00:13.790,1+
00:14.044,1-
00:14.172,2+
00:14.425,2-
00:14.553,1+
00:14.807,1-
00:14.934,2
00:15.062,1
00:15.443,2+
00:15.697,2-
00:15.824,1+
00:16.079,1-
00:16.205,2+
00:16.459,2-
00:16.587,1
00:16.714,2
00:16.968,1
00:17.095,2
00:17.478,12
00:17.985,12
00:18.240,12
00:18.748,2
00:19.003,1
00:19.257,2
00:19.511,1+
00:19.765,1-
00:19.892,2+
00:20.146,2-
00:20.274,1+
00:20.527,1-
00:20.655,2
00:20.783,1
00:21.036,2
00:21.163,1
00:21.291,2
00:21.545,1+
00:21.799,1-
00:21.926,2+
00:22.181,2-
00:22.307,1+
00:22.562,1-
00:22.689,2+
00:22.943,2-
00:23.071,1
00:23.198,2
00:23.579,1+
00:23.833,1-
00:23.960,2+
00:24.215,2-
00:24.341,1+
00:24.596,1-
00:24.723,2+
00:24.977,2-
00:25.104,1
00:25.231,2+
00:25.486,2-
00:25.613,1
00:25.867,12
00:26.121,12
00:26.376,1L2
00:27.139,1U
00:29.554,2
00:29.681,1
00:30.063,2
00:30.189,1
00:30.572,2
00:30.698,1
00:30.826,2
00:30.952,1
00:31.080,2
00:31.207,1
00:31.588,1
00:31.716,2
00:32.096,1
00:32.224,2
00:32.604,1
00:32.732,2
00:32.860,1
00:32.986,2
00:33.114,1
00:33.241,2
00:33.622,2
00:33.749,1
00:34.131,1
00:34.257,2
00:34.640,1
00:34.766,2
00:34.893,1
00:35.021,2
00:35.148,1
00:35.275,2
00:35.529,1+
00:35.656,2+
00:36.545,1-2-
00:37.563,1
00:37.817,2+
00:38.072,12-
00:38.198,2
00:38.453,2
00:38.707,1
00:39.597,2
00:39.851,1
00:40.106,2
00:40.359,1+
00:40.614,1-2
00:40.742,1
00:40.995,2
00:41.122,1
00:41.885,1
00:42.139,1
00:42.393,2
00:42.648,2
00:42.902,1
00:43.157,1
00:43.410,2
00:43.665,2
00:43.919,1+2+
00:44.428,1-2-
00:44.682,1
00:44.809,2
00:45.064,2
00:45.190,1
00:45.826,2
00:45.953,1
00:46.335,2
00:46.462,1
00:46.843,2
00:46.970,1
00:47.097,2
00:47.225,1
00:47.352,2
00:47.479,1
00:47.860,1
00:47.987,2
00:48.369,1
00:48.496,2
00:48.877,1
00:49.004,2
00:49.131,1
00:49.259,2
00:49.386,1
00:49.513,2
00:49.894,2
00:50.021,1
00:50.403,1
00:50.530,2
00:50.911,1
00:51.039,2
00:51.166,1
00:51.292,2
00:51.420,1
00:51.547,2
00:51.801,1+
00:51.928,2+
00:52.818,1-2-
00:53.835,1
00:54.089,2+
00:54.343,12-
00:54.471,2
00:54.725,2
00:54.980,1
00:55.869,2
00:56.123,1
00:56.378,2
00:56.632,1+
00:56.886,21-
00:57.013,1
00:57.268,2
00:57.395,1
00:58.157,1
00:58.412,1
00:58.666,2
00:58.919,2
00:59.175,1
00:59.429,1
00:59.684,2
00:59.937,2
01:00.191,1+2+
01:00.700,1-2-
01:00.954,1
01:01.082,2
01:01.335,2
01:01.463,1
01:02.225,1
01:02.479,2
01:02.734,1
01:02.988,2
01:03.242,1+
01:03.751,1-2
01:04.005,1
01:04.259,2
01:04.513,1
01:04.768,2
01:05.022,1
01:05.277,2+
01:05.785,2-1
01:06.039,2
01:06.294,12
01:06.547,1
01:06.802,2
01:07.056,1
01:07.311,12
01:07.565,2
01:07.819,12
01:08.073,1
01:08.327,1+2+
01:08.709,1-2-
01:09.090,1+2+
01:09.471,1-2-
01:09.853,1
01:10.107,2
01:10.362,12+
01:10.615,1
01:10.870,1+2-
01:11.124,2
01:11.379,1-2+
01:11.633,1
01:11.887,12-
01:12.014,2
01:12.142,1
01:12.268,2
01:12.395,1+
01:13.158,1-2
01:13.667,1
01:13.921,2
01:14.175,1
01:14.429,1+2
01:14.683,2
01:14.938,1-2+
01:15.192,1
01:15.447,1+2-
01:15.701,2
01:15.955,1-2
01:16.082,1
01:16.209,2
01:16.337,1
01:16.463,2
01:16.972,1L
01:17.227,2R
01:17.735,2
01:17.989,1
01:18.243,2
01:18.497,12+
01:18.752,1
01:19.006,1+2-
01:19.260,2
01:19.515,1-2+
01:19.769,1
01:20.023,12-
01:20.150,2
01:20.278,1
01:20.405,2
01:20.531,1
01:21.040,12
01:21.294,12
01:22.057,2
01:22.184,1
01:22.311,2
01:22.438,1U
