0:00:04.22,1+
0:00:04.85,31-
0:00:05.48,4+
0:00:06.12,4-2
0:00:06.76,31+
0:00:07.40,31-
0:00:08.04,4+2
0:00:08.67,4-2
0:00:09.33,2R
0:00:09.94,3
0:00:10.59,2L
0:00:11.22,1
0:00:11.86,2
0:00:12.51,2
0:00:13.16,2R
0:00:14.42,2+4+
0:00:15.07,4-2-
0:00:15.71,4+2+
0:00:16.35,3-1-
0:00:16.99,13+
0:00:17.31,1
0:00:17.63,1
0:00:17.95,1
0:00:18.27,3-1U
0:00:18.91,41
0:00:19.54,2+
0:00:20.19,41-
0:00:20.83,3+
0:00:21.47,4-1
0:00:22.10,3+2+
0:00:23.37,4L1R
0:00:24.64,1+
0:00:25.27,2=
0:00:25.89,1=
0:00:26.54,2=
0:00:27.21,4U1U
0:00:28.47,42
0:00:29.11,32
0:00:29.76,1U3U
0:00:30.39,13
0:00:31.03,4U2U
0:00:31.67,42
0:00:32.29,1+3+
0:00:32.94,3-1-
0:00:33.56,4+1+
0:00:34.21,3-2-
0:00:34.84,4R1L
0:00:35.49,4R1L
0:00:36.12,4R1L
0:00:36.77,4R1L
0:00:37.39,4+1+
0:00:38.04,3-2-
0:00:38.69,4R1L
0:00:39.97,2+
0:00:40.59,1-3
0:00:41.24,3+
0:00:41.87,4-2
0:00:42.51,4R2R
0:00:43.15,4
0:00:43.79,3
0:00:44.43,2
0:00:45.07,1L
0:00:45.71,1L
0:00:46.35,1L
0:00:46.99,32
0:00:47.63,4R
0:00:48.27,4R
0:00:48.90,4R
0:00:49.54,32
0:00:50.18,1+3+
0:00:50.82,4-2-
0:00:51.46,4+2+
0:00:52.10,3-1-
0:00:52.72,1U4U
0:00:54.00,4R
0:00:55.28,4+2+
0:00:55.92,4-2-
0:00:56.55,3+1+
0:00:57.20,1-3-
0:00:57.82,2
0:00:58.46,3
0:00:59.07,3+2+
0:00:59.73,4-1-
0:01:00.37,2+
0:01:01.03,31-
0:01:01.65,3+
0:01:02.29,4-2
0:01:02.93,1L
0:01:03.58,4R
0:01:04.23,1L
0:01:04.87,4R
0:01:05.51,1+
0:01:06.14,4+1-
0:01:06.78,4-2
0:01:07.41,3L
0:01:08.05,1+
0:01:08.70,1U
0:01:09.33,4+1+
0:01:09.95,1-4U
0:01:10.61,1
0:01:11.25,3R1L
0:01:11.89,4
0:01:12.53,4R2L
0:01:13.17,41
0:01:13.81,4+1+
0:01:15.07,2-3-
0:01:15.69,0!
0:01:25.92,4+1+
0:01:27.17,2=3=
0:01:29.11,1-4-
0:01:29.44,1
0:01:29.76,2
0:01:30.09,3
0:01:30.40,41
0:01:30.72,41
0:01:31.04,4+
0:01:31.69,3R
0:01:32.33,4R1R
0:01:32.99,2U
0:01:33.61,3+
0:01:34.22,4=
0:01:34.87,13-
0:01:35.52,32
0:01:36.16,3+2+
0:01:37.44,4-1-
0:01:38.72,4U1U
0:01:41.26,4R2R
0:01:41.89,4+2+
0:01:43.14,1=3=
0:01:44.43,4-2-
0:01:45.07,42
0:01:45.70,42
0:01:46.35,1U3U
0:01:46.98,31
0:01:47.62,2U4U
0:01:48.26,42
0:01:48.90,4+1+
0:01:49.54,4-1-
0:01:50.18,4+1+
0:01:50.82,3-2-
0:01:51.45,3+1+
0:01:52.07,2-4-
0:01:52.71,4+1+
0:01:54.00,4-1-
0:01:55.27,1U4U
0:01:56.57,2+
0:01:57.20,1R
0:01:57.83,2+
0:01:58.47,1R
0:01:58.77,4+2+
0:01:59.44,2=4=
0:02:00.88,3-1-
0:02:01.36,1+
0:02:01.84,4+
0:02:02.47,4L1R
