0:00:06.99,1
0:00:07.18,5
0:00:07.38,2
0:00:07.57,5
0:00:07.78,3U
0:00:08.14,2
0:00:08.34,5
0:00:08.53,1+
0:00:08.92,41-
0:00:09.30,2+
0:00:09.68,52-
0:00:10.07,2R
0:00:10.26,5
0:00:10.42,2
0:00:10.61,5
0:00:10.80,2R
0:00:11.19,52
0:00:11.57,6+1
0:00:11.76,1
0:00:11.96,2
0:00:12.15,6L2
0:00:13.11,5
0:00:13.49,2
0:00:13.69,4
0:00:14.25,2
0:00:14.44,6
0:00:14.63,3R
0:00:14.97,1
0:00:15.15,4L
0:00:15.51,2
0:00:15.70,2
0:00:16.10,3
0:00:16.49,5
0:00:16.69,2
0:00:17.26,5
0:00:17.47,1
0:00:17.68,4U
0:00:18.05,6
0:00:18.24,3R
0:00:18.62,5
0:00:18.82,5
0:00:19.20,4
0:00:19.59,2
0:00:19.78,5
0:00:20.36,3
0:00:20.74,5
0:00:21.13,1
0:00:21.32,4
0:00:21.71,2
0:00:21.90,2
0:00:22.28,1+5
0:00:22.68,6
0:00:22.87,2=6
0:00:23.44,51-
0:00:23.83,61
0:00:24.02,61
0:00:24.22,2R
0:00:24.41,5L
0:00:25.38,3
0:00:25.76,6
0:00:25.96,2
0:00:26.34,5
0:00:26.53,5
0:00:26.93,2U
0:00:27.31,5
0:00:27.52,3U
0:00:27.89,2
0:00:28.08,2
0:00:28.48,4
0:00:28.87,1
0:00:29.06,5
0:00:29.44,2
0:00:29.64,2
0:00:30.04,3U
0:00:30.40,6
0:00:30.61,2U
0:00:30.99,5
0:00:31.17,5
0:00:31.56,3
0:00:31.94,6
0:00:32.14,2
0:00:32.52,5
0:00:32.72,5
0:00:33.10,4
0:00:33.49,1
0:00:33.68,5
0:00:34.07,2
0:00:34.26,2
0:00:34.64,5+3
0:00:35.03,2
0:00:35.22,2
0:00:35.60,1
0:00:35.79,6-1
0:00:36.18,5+1
0:00:36.57,5U2U
0:00:36.95,1+5
0:00:37.34,61-
0:00:37.72,15
0:00:37.92,1
0:00:38.11,41
0:00:38.49,62
0:00:38.67,6
0:00:38.88,63
0:00:39.26,5+2
0:00:39.66,5-3
0:00:40.03,2+4
0:00:40.42,52-
0:00:40.80,6
0:00:41.00,52
0:00:41.19,4
0:00:41.58,1
0:00:41.76,52
0:00:41.94,3
0:00:42.33,5
0:00:42.52,52
0:00:42.71,2+
0:00:43.10,6+2-
0:00:43.49,6-1
0:00:43.87,1+6
0:00:44.06,6
0:00:44.25,6
0:00:44.64,5
0:00:44.82,5
0:00:45.01,2-5
0:00:45.39,5+1
0:00:45.78,5-2
0:00:46.17,5U2U
0:00:46.55,61
0:00:46.93,2
0:00:47.13,5
0:00:47.32,2
0:00:47.51,4
0:00:47.89,2
0:00:48.09,5
0:00:48.28,3
0:00:48.47,5+2+
0:00:49.05,5-2-
0:00:49.24,6+1+
0:00:50.02,6L1R
0:00:51.56,3
0:00:51.75,5
0:00:51.95,2
0:00:52.14,4
0:00:52.34,1+
0:00:52.73,51-
0:00:52.94,4
0:00:53.10,2U
0:00:53.70,1
0:00:53.89,5
0:00:54.09,2
0:00:54.27,6
0:00:54.47,3
0:00:54.66,5+
0:00:55.04,5-2
0:00:55.24,4
0:00:55.43,1+
0:00:55.82,51-
0:00:56.02,2
0:00:56.20,63R
0:00:56.97,5+
0:00:57.36,5-2
0:00:57.74,1+5L
0:00:58.13,6+1-
0:00:58.52,6-2R
0:00:58.90,5
0:00:59.29,6+2R
0:00:59.67,6-2+
0:01:00.05,52R
0:01:00.83,5L2L
0:01:01.59,2+
0:01:01.98,52-
0:01:02.17,2
0:01:02.37,5L2R
0:01:03.14,2L
0:01:03.33,5R
0:01:03.52,2L
0:01:03.90,1
0:01:04.10,4
0:01:04.29,2
0:01:04.49,5
0:01:04.67,3+
0:01:05.06,53-
0:01:05.25,6
0:01:05.47,3U
0:01:06.02,3
0:01:06.22,5
0:01:06.41,1
0:01:06.60,6
0:01:06.79,3
0:01:06.99,5+
0:01:07.37,5-2
0:01:07.57,4
0:01:07.75,1+
0:01:08.14,51-
0:01:08.32,2
0:01:08.51,63R
0:01:09.28,2+
0:01:09.65,52-
0:01:10.03,5+1L
0:01:10.39,5-2+
0:01:10.73,6R2-
0:01:11.10,4
0:01:11.49,5+1L
0:01:11.87,5-2+
0:01:12.27,2-6R
0:01:13.05,52U
0:01:13.63,5
0:01:13.82,42+
0:01:14.21,52-
0:01:14.61,3
0:01:14.79,5
0:01:14.99,2
0:01:15.18,4
0:01:15.37,1+
0:01:15.77,51-
0:01:15.97,4
0:01:16.18,2U
0:01:16.74,3
0:01:16.94,5
0:01:17.12,2
0:01:17.31,6
0:01:17.51,3
0:01:17.71,5+
0:01:18.10,5-2
0:01:18.28,4
0:01:18.48,1+
0:01:18.86,51-
0:01:19.07,2
0:01:19.26,63R
0:01:20.03,2+
0:01:20.41,52-
0:01:20.80,5+1L
0:01:21.18,5-2+
0:01:21.57,62R
0:01:21.95,3
0:01:22.34,2+6L
0:01:22.72,5+2-
0:01:23.11,15L
0:01:23.88,5U2U
0:01:24.44,3
0:01:24.64,5+3
0:01:25.02,5-2
0:01:25.40,15U
0:01:26.57,4
0:01:26.77,4
0:01:26.96,5+2R
0:01:27.54,6-2
0:01:27.73,5L2+
0:01:28.12,61-
0:01:28.50,6+1+
0:01:29.65,6-1-
0:01:29.85,2
0:01:30.04,5
0:01:30.43,41
0:01:30.81,3
0:01:31.19,52
0:01:31.57,1
0:01:31.77,6
0:01:31.95,2
0:01:32.14,5L
0:01:32.34,3R
0:01:32.72,62
0:01:33.10,2L
0:01:33.31,5U
0:01:33.49,2L
0:01:33.69,5U
0:01:33.87,2L
0:01:34.07,5U
0:01:34.26,2L
0:01:34.62,6+3+
0:01:36.15,4-1-
0:01:36.55,51
0:01:36.75,5
0:01:36.94,2
0:01:37.14,6
0:01:37.32,63
0:01:37.73,1+6+
0:01:38.47,5-2-
0:01:38.85,3
0:01:39.04,4
0:01:39.24,5+
0:01:39.80,5-2
0:01:40.00,1+
0:01:40.39,61-
0:01:40.79,6U1U
0:01:41.35,52
0:01:41.94,4
0:01:42.14,2L
0:01:42.34,5R
0:01:42.72,61
0:01:43.10,3
0:01:43.30,5
0:01:43.49,5
0:01:43.89,4
0:01:44.09,2
0:01:44.27,5
0:01:44.47,2R
0:01:44.66,5L
0:01:45.05,52
0:01:45.43,5R
0:01:45.64,2U
0:01:45.82,5R
0:01:46.02,2U
0:01:46.20,5R
0:01:46.40,2U
0:01:46.59,5R
0:01:46.90,0!
