14324,1+
14629,1-
14629,2
14781,2
15086,1
15238,2
15543,1U
16304,1
16304,2
16456,1
16456,2
16761,1+
17066,1-
17066,2
17218,2
17522,1
17675,2
17979,1L
18741,1
18741,2
18893,1
18893,2
19198,2+
19502,2-
19502,1
19654,1
19959,2
20111,1
20416,2U
21177,1
21177,2
21330,1
21330,2
21634,2+
21939,2-
21939,1
22091,1
22396,2
22548,1
22852,2R
23614,1
23614,2
23766,1
23766,2
24223,1U
24832,2+
25137,2-
25137,1+
25441,1-
25441,2+
25746,2-
25746,1+
26050,1-
26050,2
26203,2
26507,1+
27573,1L
27878,2+
28335,2-
28335,1+
28791,1-
28791,2+
29096,2-
29096,1+
32751,1-
31533,2+
32751,2-
33969,1
33969,2
34274,2
34426,1
34731,2
34883,1
35187,2
35340,1+
35644,1-
35644,2
35949,1+
36406,1-
35949,2+
36406,2-
36710,2
36863,1
37167,2
37319,1
37624,2
37776,1+
38081,1-
38081,2
38385,1+
38842,1-
38385,2+
38842,2-
39147,1
39299,2
39604,1
39756,2
40061,1
40213,2+
40517,2-
40517,1
40974,2+
42497,2-
41127,1+
42497,1-
43715,1
43715,2
44020,1
44172,2
44477,1
44629,2
44934,1
45086,2+
45390,2-
45390,1L
45695,1+
46152,1-
45695,2+
46152,2-
46456,2
46609,1
46913,2
47066,1
47370,2
47522,1+
47827,1-
47827,2R
48132,1+
48588,1-
48132,2+
48588,2-
48893,1
49045,1
49198,2
49350,2
49502,1
49654,1
49807,2+
50111,2-
50111,1
50264,1
50568,1+
50873,1-
50873,2
51025,2
51330,1
51330,2
51939,1
52091,2
52243,1+
52548,1-
52548,2
52852,2+
53157,2-
53157,1
53462,1L
53462,2R
54680,1R
54680,2L
55441,1L
55441,2L
56355,1L
56355,2L
57116,1R
57116,2R
57878,2R
58639,2R
59096,1L
59857,1L
60771,1R
60771,2L
61989,2U
63360,1R
64426,2L
65644,1R
66558,2L
67624,1R
68690,2L
69604,1L
70822,2R
71888,1U
71888,2U
72954,1+
73259,1-
73259,2
73411,2
73563,1+
73868,1-
73868,2
74172,1+
75086,1-
74172,2+
75086,2-
75390,1R
75543,2
75695,2
76000,1R
76152,2
76304,2
76609,1+
77827,1L
76609,2+
77827,2-
78741,2+
79045,2L
79045,1U
79350,2+
79654,2-
79654,1+
79959,1-
79959,2
80264,1+
80568,1-
80264,2+
80568,2-
80873,1U
80873,2U
81177,2+
82700,2-
81330,1+
82700,1-
83309,1R
83918,2+
84223,2-
84223,1
84375,1
84832,2
84984,1
85137,2+
85441,2-
85441,1
85594,1
86050,2+
86355,2-
86355,1+
86660,1-
86660,2+
86964,2-
86964,1
87269,2
87421,1+
87726,1-
87726,2
87878,2
88487,1
88639,2
88791,1+
89096,1-
89096,2
89401,1
89553,2
89705,1
89857,2+
90314,2-
90314,1
90619,2U
90923,2U
91228,2
91380,1
91533,2
91685,1R
91989,2
92142,1
92294,2+
92599,2-
92599,1
92751,1
93055,2+
93360,2-
93360,1
93665,1+
93969,1-
93969,2
94121,2
94578,1
94731,2
94883,1+
95187,1-
95187,2
95340,2
95797,2
95949,1
96101,2+
96406,2-
96406,1+
96710,1-
96710,2+
97015,2-
97015,1
97167,1
97472,2
97624,1
97776,2+
98233,2-
98233,1
98538,1+
99451,1-
99451,2+
99756,2-
99756,1+
100365,1-
100365,2+
102802,2-
100974,1+
102802,1-
103411,1+
104629,1L
104324,2+
104629,2R
105238,1L
105238,2R
105847,1+
106913,1-
105847,2+
106913,2-
108284,1!
118030,2
118182,1
118335,2R
119096,2+
120162,2-
120467,1
120619,2
120771,1L
121533,1+
122599,1-
122903,1+
123208,1-
123208,2
123512,1
123665,2
123817,1+
124121,1-
124121,2+
124426,2-
124426,1
124731,1
124883,2
125035,1+
125340,1-
125340,2+
125644,2-
125644,1
125949,2
126101,1
126253,2
126406,1+
127167,1U
127624,1+
127929,1-
127929,2
128081,2
128385,1
128538,2
128842,1U
129604,1
129604,2
129756,1
129756,2
130061,1+
130365,1-
130365,2
130517,2
130822,1
130974,2
131279,1L
132040,1
132040,2
132193,1
132193,2
