0:00:05.40,1+
0:00:05.67,1-5
0:00:05.80,2
0:00:06.07,4
0:00:06.34,25
0:00:06.72,3
0:00:06.99,4
0:00:07.25,5
0:00:07.50,6+
0:00:07.77,26-
0:00:07.90,5
0:00:08.17,3
0:00:08.42,2+5+
0:00:09.09,2-5-
0:00:09.35,25
0:00:09.62,16
0:00:09.87,2
0:00:10.00,5
0:00:10.27,3
0:00:10.42,6
0:00:10.54,3
0:00:10.79,1
0:00:10.94,4
0:00:11.05,1
0:00:11.32,3
0:00:11.45,6
0:00:11.72,4
0:00:11.87,2
0:00:11.99,5
0:00:12.14,3
0:00:12.25,5
0:00:12.37,2
0:00:12.50,4
0:00:12.64,2
0:00:12.77,5
0:00:12.90,3
0:00:13.04,5
0:00:13.17,2
0:00:13.34,4
0:00:13.60,25
0:00:13.85,2+5+
0:00:14.52,1-6-
0:00:14.77,1+
0:00:15.19,4
0:00:15.45,1-6+
0:00:15.72,36-
0:00:15.99,5+
0:00:16.25,25-
0:00:16.50,4+
0:00:16.77,14-
0:00:17.04,2+
0:00:17.30,2-5
0:00:17.57,3+
0:00:17.84,3-6
0:00:18.10,2+
0:00:18.35,2-5
0:00:18.62,1+
0:00:18.89,1-4
0:00:19.15,6+
0:00:19.42,3
0:00:19.69,6-
0:00:19.95,25
0:00:20.20,4+
0:00:20.47,14-
0:00:20.74,3+
0:00:21.00,3-6
0:00:21.27,2+
0:00:21.54,2-5
0:00:21.79,1+
0:00:22.05,4
0:00:22.20,1-
0:00:22.59,14
0:00:22.99,25
0:00:23.25,2+5+
0:00:23.92,1-6-
0:00:24.17,25
0:00:24.44,2R
0:00:24.57,5
0:00:24.84,25
0:00:25.37,2+5+
0:00:26.04,2-5-
0:00:26.29,25
0:00:26.55,16
0:00:26.82,5
0:00:26.95,2
0:00:27.35,4
0:00:27.49,3+
0:00:27.87,5
0:00:28.14,5
0:00:28.40,6
0:00:28.67,1-6
0:00:28.80,2
0:00:29.07,25
0:00:29.34,3+
0:00:29.47,3-
0:00:29.72,36
0:00:30.10,25
0:00:30.52,14
0:00:30.92,6
0:00:31.05,3
0:00:31.30,2L5
0:00:31.70,1+
0:00:31.97,1-5
0:00:32.10,2
0:00:32.24,6
0:00:32.37,3
0:00:32.50,5
0:00:32.64,2
0:00:32.77,6
0:00:32.90,3
0:00:33.02,5
0:00:33.29,14
0:00:33.69,3
0:00:33.80,6+
0:00:34.07,36-
0:00:34.19,5+
0:00:34.45,35-
0:00:34.74,24+
0:00:35.00,14L
0:00:35.27,2
0:00:35.39,5
0:00:35.65,1
0:00:35.79,4
0:00:36.04,2U
0:00:36.17,5
0:00:36.44,5+
0:00:36.70,35-
0:00:36.84,6R
0:00:36.97,3
0:00:37.25,2+
0:00:37.50,2-4
0:00:37.64,1L
0:00:37.77,4
0:00:38.02,5+
0:00:38.29,5-
0:00:38.42,14
0:00:38.84,25
0:00:39.24,3+6+
0:00:39.77,3U6U
0:00:40.30,2U5
0:00:40.84,4
0:00:41.37,3
0:00:41.89,2
0:00:42.42,1
0:00:42.82,4
0:00:43.22,4+
0:00:43.40,4=
0:00:43.75,6=
0:00:44.02,26-
0:00:44.54,3
0:00:44.67,6
0:00:44.94,6
0:00:45.07,3
0:00:45.20,5
0:00:45.47,5
0:00:45.74,4
0:00:45.87,1
0:00:46.12,25
0:00:46.39,36
0:00:46.65,1+
0:00:47.05,1-5
0:00:47.32,2
0:00:47.59,5
0:00:47.85,2
0:00:47.99,5
0:00:48.25,25
0:00:48.77,1L4
0:00:49.57,3R6
0:00:50.35,25
0:00:50.47,25
0:00:50.74,1+
0:00:50.87,4
0:00:51.14,4
0:00:51.40,4
0:00:51.67,4
0:00:51.94,5
0:00:52.20,5
0:00:52.47,5
0:00:52.72,1-5
0:00:52.99,2
0:00:53.12,5
0:00:53.39,2L
0:00:53.65,5R
0:00:53.90,2U
0:00:54.30,16
0:00:54.57,25
0:00:54.84,16
0:00:55.10,1+
0:00:55.39,1-5
0:00:55.52,2
0:00:55.79,4
0:00:56.04,2U5
0:00:56.44,3
0:00:56.70,4
0:00:56.97,5
0:00:57.22,6+
0:00:57.50,26-
0:00:57.62,5
0:00:57.89,3
0:00:58.14,2+5+
0:00:58.80,2-5-
0:00:59.07,25
0:00:59.34,16
0:00:59.60,2
0:00:59.72,5
0:00:59.99,3
0:01:00.12,6
0:01:00.25,3
0:01:00.52,1
0:01:00.64,4
0:01:00.77,1
0:01:01.04,3
0:01:01.15,6
0:01:01.42,14
0:01:01.80,25
0:01:02.20,36
0:01:02.74,6
0:01:03.00,5
0:01:03.27,4
0:01:03.54,3+
0:01:03.79,3-
0:01:03.94,4
0:01:04.07,2L
0:01:04.20,5
0:01:04.47,6
0:01:04.59,3
0:01:04.85,1
0:01:05.10,25R
0:01:05.39,3
0:01:05.65,4+
