16615,1
16615,2
16963,1
16963,2
17312,1+
18010,1-
17312,2
18010,2+
18359,2-
18359,1
18708,1+
19056,1-
19056,2
19405,1+
19754,1-
19405,2+
19754,2-
20103,1R
20452,2L
20801,1+
21149,1-
21149,2
21498,2+
21847,2-
21847,1
22196,1+
23242,1-
22196,2+
23242,2-
23591,2+
23940,2-
23940,1+
24289,1-
24289,2+
24638,2-
24638,1U
24987,1+
25335,1-
25335,2+
25684,2-
25684,1U
26382,1R
26382,2+
26731,2-
27080,1+
27428,1-
27080,2L
27777,2+
28126,1D-
28475,1+
28824,2S-
29173,1L
29173,2R
29521,1
29696,2
29870,1
30045,2
30219,1
30394,2+
30917,2-
30917,1
31266,1
31266,2
31527,1
31789,2
31963,1+
32312,1-
32312,2
32487,1+
33010,1-
33010,2
33359,1+
33708,1-
33359,2+
33708,2-
33882,1+
34405,1-
33882,2+
34405,2-
34580,2
34754,1+
35103,1-
35103,2
35277,1
35452,2+
35801,2-
35801,1
35975,2
36149,1+
36498,1-
36498,2+
36847,2-
36847,1+
37196,1-
37196,2
37545,1+
38591,1-
37545,2+
38591,2-
38940,1R
39115,2R
39463,1
39463,2
39812,1
39812,2
40161,1
40335,2
41382,2
41556,1
41731,2+
42080,2-
42080,1
42428,2
42603,1
42777,1
42777,2
43126,1+
43475,1-
43475,2
43649,1+
43998,1-
43998,2
44173,2
44521,2+
44870,2-
44870,1
45045,2+
45394,2-
45394,1
45568,1
45917,1+
46266,1-
46266,2
46440,1+
46789,1-
46789,2
47138,2
47312,1+
47661,1-
47661,2+
48010,2-
48010,1+
48533,1-
48533,2
48708,1+
49928,1-
48708,2+
49928,2-
50277,2
50452,1
50801,1
50801,2
51149,2+
51498,2-
51498,1+
52021,1-
52021,2
52196,1+
52458,1-
52458,2
52719,1
52894,2+
53417,2-
53417,1
53591,2+
53940,2-
53940,1
54289,2+
54638,2-
54638,1+
54812,1-
54812,2+
54987,2-
54987,1+
55335,1-
55335,2+
55684,2R
55684,1R
56382,1+
56731,1U
56382,2+
56731,2U
57080,1
57254,2
57428,1
57603,2+
57952,2-
57952,1
58126,2
58301,1
58475,2
58649,1
58824,2
58998,1+
59347,1-
59347,2
59696,2
59870,1+
60219,1-
60219,2
60394,2
60568,1+
60917,1-
60917,2
61091,2
61266,1+
61440,1-
61440,2+
61615,2-
61615,1
61963,2+
62138,2-
62138,1+
62312,1-
62312,2
62487,1+
62835,1-
62487,2+
62835,2-
63010,1
63010,2
63359,1+
63882,1-
63620,2+
63882,2-
64056,1U
64056,2U
65452,1+
65801,1U
65452,2+
65801,2U
66498,1
66673,2
66847,1+
67196,1-
67196,2
67545,2+
67719,2-
67719,1+
67894,1-
67894,2
68242,1+
68591,1R
68242,2+
68591,2R
68940,1+
69289,1L
68940,2+
69289,2L
69638,1+
69987,1-
69638,2+
69987,2-
70335,1+
70510,1-
70510,2+
70684,2-
70684,1
71033,1+
71382,1L
71033,2+
71382,2R
72080,2
72254,1
72428,2+
72777,2-
72777,1
73126,2+
73301,2-
73301,1+
73475,1-
73475,2
73824,1+
74173,1U
74173,2U
74521,2+
74870,2U
74870,1U
75219,1+
75917,1-
75219,2+
75917,2-
76266,2
76440,1
76615,2+
76963,2-
76963,1
77312,1+
77661,1-
77661,2+
78010,2-
78010,1U
78359,2+
78708,2-
78708,1U
79056,1
79231,2
79405,1+
79754,1-
79754,2
79928,1
80103,2+
80452,2-
80626,1+
80713,(1.3)=
80801,1=
80888,(1.3)=
80975,1=
81062,(1.3)=
81149,1=
81237,(1.3)=
81324,1=
81411,(1.3)=
81498,1=
81585,(1.3)=
81673,1-
81673,2
82021,1
82021,2
82196,1+
83242,1-
83591,1+
83940,1-
83940,2+
84289,2-
84289,1+
84638,1-
84638,2
84987,1R
84987,2L
85510,1+
86382,1R
85684,2+
86382,2-
86731,1
86731,2
87080,2+
87254,2-
87254,1+
87428,1-
87428,2
87777,1+
88126,1U
87777,2+
88126,2U
88824,1
88998,2
89173,1+
89521,1-
89521,2
89870,1+
90045,1-
90045,2+
90219,2-
90219,1
90568,1+
90917,1R
90568,2+
90917,2R
91266,1+
91615,1L
91266,2+
91615,2L
91963,1+
92312,1-
91963,2
92661,2+
92835,2-
92835,1+
93010,1-
93010,2
93359,1+
93708,1L
93359,2+
93708,2R
94405,2
94580,1
94754,2+
95103,2-
95103,1
95452,2+
95626,2-
95626,1+
95801,1-
95801,2
96149,1+
96498,1L
96149,2+
96498,2R
96847,1+
97196,1L
96847,2+
97196,2R
97545,1+
98242,1-
97545,2+
98242,2-
98591,2
98766,1
98940,2+
99289,2-
99289,1
99638,1+
99987,1-
99987,2U
100335,1+
100684,1-
100684,2U
101033,1
101033,2
101382,2
101556,1
101731,2+
102080,2-
102080,1
102254,2
102428,1+
102777,1U
102777,2
102952,1+
103824,1-
103824,2
104521,2+
105219,1D-
105568,2
105742,2+
106266,1D-
106615,1+
107138,1-
106876,2+
107138,2-
107312,1U
107312,2U
107835,2+
109405,2-
108010,1+
109405,1-
109754,1+
110103,1R
109928,2
110452,2L
110801,1R
111149,2L
111498,1
111673,1
111847,1U
112894,1+
115335,1-
112894,2+
115335,2-
115684,1!
121266,2+
121615,2-
121615,1+
121963,1-
121963,2+
122312,2-
122312,1U
122661,1+
123010,1-
123010,2+
123359,2-
123359,1U
124056,1R
124056,2+
124405,2-
124754,1+
125103,1-
124754,2L
125452,2+
125801,1D-
126149,1+
126498,2S-
126847,1L
126847,2R
127196,1+
127545,1R
127196,2+
127545,2L
127894,1+
128242,1L
127894,2+
128242,2R
128591,1+
128940,1R
128591,2+
128940,2L
129289,1
129289,2
129638,1+
129987,1-
129638,2
129987,2+
130335,2-
130335,1
130684,1+
131033,1-
130684,2+
131033,2-
131382,1
131498,2
131615,1R
131731,2L
