0:00:03.79,2+4U
0:00:04.14,5
0:00:04.48,6U2U
0:00:05.16,5+3U
0:00:05.49,2
0:00:05.83,1U5U
0:00:06.52,1U
0:00:06.69,4+
0:00:06.86,4-2+
0:00:07.20,6+2U
0:00:07.55,6U3U
0:00:07.89,2U4U
0:00:08.22,1U5U
0:00:08.56,6+1+
0:00:08.91,1R
0:00:09.24,3+6L
0:00:09.42,53-
0:00:09.59,2+
0:00:09.77,5+2-
0:00:09.93,1+
0:00:10.11,5-1-
0:00:10.27,4+
0:00:10.44,4-2+
0:00:10.61,6+
0:00:10.78,6-2-
0:00:10.95,5+
0:00:11.12,5-2
0:00:11.29,41
0:00:11.47,5
0:00:11.55,2
0:00:11.64,6
0:00:11.72,3
0:00:11.81,5
0:00:11.89,2
0:00:11.98,4+
0:00:12.14,4-1
0:00:12.32,5+
0:00:12.48,2+5-
0:00:12.66,6+
0:00:12.83,6-2-
0:00:13.01,3+
0:00:13.17,5+3-
0:00:13.34,1+
0:00:13.51,5-1-
0:00:13.68,2+
0:00:13.84,2-5+
0:00:14.02,1+
0:00:14.19,5-1-
0:00:14.27,5
0:00:14.35,1
0:00:14.43,4
0:00:14.52,2
0:00:14.61,5
0:00:14.69,3+
0:00:14.87,63-
0:00:15.03,2+
0:00:15.21,5+2-
0:00:15.39,1+
0:00:15.56,5-1-
0:00:15.72,4+
0:00:15.88,4-2+
0:00:16.06,6+
0:00:16.22,6-2-
0:00:16.39,5+
0:00:16.55,5-2
0:00:16.71,14
0:00:16.88,5
0:00:16.97,2
0:00:17.06,6
0:00:17.14,3
0:00:17.23,5
0:00:17.32,2
0:00:17.40,4+
0:00:17.56,4-1
0:00:17.73,5+
0:00:17.91,5-2+
0:00:18.08,6+
0:00:18.25,6-2-
0:00:18.42,3+
0:00:18.59,5+3-
0:00:18.76,1+
0:00:18.93,5-1-
0:00:19.02,5
0:00:19.10,2+
0:00:19.27,2-5+
0:00:19.44,1+
0:00:19.61,5-1-
0:00:19.69,5
0:00:19.79,1
0:00:19.87,4
0:00:19.96,2
0:00:20.04,5
0:00:20.28,5+2+
0:00:21.16,6L1R
0:00:21.33,5
0:00:21.49,4
0:00:21.67,3
0:00:21.85,2
0:00:22.02,1
0:00:22.19,2
0:00:22.36,63
0:00:22.53,4
0:00:22.70,5
0:00:23.04,6+2L
0:00:23.39,4-
0:00:23.55,1+5R
0:00:23.89,3-
0:00:24.07,4
0:00:24.24,5
0:00:24.40,4
0:00:24.58,3
0:00:24.67,5
0:00:24.75,2
0:00:24.84,4
0:00:24.92,1
0:00:25.09,2
0:00:25.26,3
0:00:25.43,41
0:00:25.78,6+
0:00:25.96,6-2
0:00:26.13,3
0:00:26.30,6+
0:00:26.47,6-3
0:00:26.64,2
0:00:26.81,1+
0:00:26.99,6
0:00:27.15,51-
0:00:27.32,4
0:00:27.49,1+
0:00:27.67,1-4
0:00:27.84,25
0:00:28.01,3
0:00:28.18,4
0:00:28.35,2+5+
0:00:28.69,4-1-
0:00:29.04,5+2+
0:00:29.37,6-3-
0:00:29.72,5+2+
0:00:30.40,5-2R
0:00:30.57,5
0:00:30.74,3L
0:00:31.08,4
0:00:31.25,3
0:00:31.42,2
0:00:31.59,3
0:00:31.77,4
0:00:31.94,5
0:00:32.10,6
0:00:32.19,3
0:00:32.27,5+
0:00:32.44,1+5-
0:00:32.61,4+
0:00:32.78,4-
0:00:32.95,5+
0:00:33.12,5-1R
0:00:33.29,63
0:00:33.46,4
0:00:33.64,5
0:00:33.97,5
0:00:34.15,4
0:00:34.32,3
0:00:34.49,4
0:00:34.65,5
0:00:34.83,6R1L
0:00:35.00,1+
0:00:35.17,41-
0:00:35.34,2+
0:00:35.51,2-5
0:00:35.68,3+
0:00:35.85,63U
0:00:36.02,2
0:00:36.19,3
0:00:36.34,41
0:00:36.67,6
0:00:36.84,5
0:00:37.02,4
0:00:37.18,3
0:00:37.36,2
0:00:37.52,1
0:00:37.61,4
0:00:37.69,2+
0:00:37.87,52-
0:00:38.04,3+
0:00:38.20,63-
0:00:38.37,4+
0:00:38.54,14-
0:00:38.72,25
0:00:38.89,3
0:00:39.06,4
0:00:39.23,5R2L
0:00:39.57,1R6L
0:00:39.91,5R2L
0:00:40.25,6+1+
0:00:40.60,1-6-
0:00:40.77,3
0:00:40.94,4
0:00:41.02,2
0:00:41.10,5
0:00:41.28,6U1U
0:00:41.45,4+
0:00:41.54,2+
0:00:41.62,4-
0:00:41.71,2-
0:00:41.80,5
0:00:41.89,3
0:00:41.97,6+
0:00:42.14,6-
0:00:42.23,3
0:00:42.32,5+
0:00:42.47,5-
0:00:42.57,2
0:00:42.64,4+
0:00:42.81,4-
0:00:42.89,1
0:00:42.99,3+
0:00:43.17,3-
0:00:43.25,6
0:00:43.34,2+
0:00:43.50,2-
0:00:43.58,5
0:00:43.65,1+
0:00:43.82,1-
0:00:43.90,4+
0:00:44.00,2U
0:00:44.17,4-
0:00:44.34,2U
0:00:44.51,5+
0:00:44.67,5-1+
0:00:44.84,1-
0:00:44.94,6+
0:00:45.02,3
0:00:45.10,6-
0:00:45.19,1+
0:00:45.27,4
0:00:45.35,1-
0:00:45.44,6+
0:00:45.53,3
0:00:45.62,6-
0:00:45.70,1+
0:00:45.79,4
0:00:45.87,1-
0:00:45.96,5+
0:00:46.04,2+
0:00:46.29,6-
0:00:46.39,3-
0:00:46.47,6+
0:00:46.55,3
0:00:46.64,6-
0:00:46.73,2U
0:00:46.90,5R
0:00:47.08,2U
0:00:47.24,5
0:00:47.42,5+2+
0:00:47.59,2-5-
0:00:47.67,6+
0:00:47.77,1+
0:00:47.94,1-6-
0:00:48.02,2+
0:00:48.11,5+
0:00:48.28,5-2-
0:00:48.37,6+
0:00:48.45,1+
0:00:48.62,1-6-
0:00:48.71,5
0:00:48.79,2+
0:00:48.97,2-
0:00:49.05,3
0:00:49.14,5+
0:00:49.30,5-
0:00:49.39,4
0:00:49.47,2+
0:00:49.62,2-5
0:00:49.80,5+
0:00:49.97,5-2
0:00:50.14,6+1L
0:00:50.30,6-
0:00:50.39,5+
0:00:50.48,2
0:00:50.65,5-2
0:00:50.82,4+1L
0:00:50.99,4-
0:00:51.08,5+
0:00:51.17,2
0:00:51.34,5-2
0:00:51.50,2+6+
0:00:51.85,2U6U
0:00:52.19,5+1+
0:00:52.52,1U5U
0:00:52.87,1+4+
0:00:53.21,4-
0:00:53.38,5
0:00:53.73,4+
0:00:53.89,1-4-
0:00:53.98,5
0:00:54.06,2
0:00:54.15,6+
0:00:54.24,3+
0:00:54.58,3-
0:00:54.75,6-2
0:00:55.09,3+
0:00:55.27,63-
0:00:55.35,2
0:00:55.44,5
0:00:55.53,1+
0:00:55.62,4+
0:00:55.96,4-
0:00:56.13,5
0:00:56.44,4+
0:00:56.61,1-4-
0:00:56.69,5
0:00:56.78,2
0:00:56.87,6+
0:00:56.95,3+
0:00:57.30,3-
0:00:57.47,6-2
0:00:57.82,3+
0:00:57.99,63-
0:00:58.33,14
0:00:58.51,1+4+
0:00:59.37,6-3-
0:00:59.72,63
0:00:59.89,6+3+
0:01:00.73,1-4-
0:01:01.08,2+
0:01:01.25,5
0:01:01.34,2-
0:01:01.42,4R
0:01:01.59,3
0:01:01.67,5+
0:01:01.76,2+
0:01:01.94,5-
0:01:02.02,2-
0:01:02.10,4R
0:01:02.27,3
0:01:02.36,5+
0:01:02.44,2+
0:01:02.62,5-
0:01:02.70,2-
0:01:02.79,4R
